日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/09/01,5581369.0,458557572,82.2,83.8,81.6,83.3,-0.5,3494.0
111/09/02,2051989.0,168731153,82.9,82.9,82.0,82.0,-1.3,1762.0
111/09/05,1360026.0,111428589,82.4,82.5,81.6,81.8,-0.2,1102.0
111/09/06,1022694.0,84191986,82.6,82.7,81.8,82.4,0.6,973.0
111/09/07,3999328.0,324094083,81.4,82.0,80.6,80.6,-1.8,3294.0
111/09/08,2010460.0,162759300,80.9,81.5,80.1,81.4,0.8,1612.0
111/09/12,2172706.0,178882454,82.9,83.0,81.9,82.5,1.1,1478.0
111/09/13,1971683.0,162961108,82.9,82.9,82.3,82.9,0.4,1423.0
111/09/14,2742297.0,223945474,81.3,82.7,81.2,81.4,-1.5,2103.0
111/09/15,3489213.0,283794455,81.4,81.9,80.8,81.8,0.4,1873.0
111/09/16,4849827.0,396656781,81.4,82.6,80.8,82.6,0.8,2218.0
111/09/19,2617388.0,212815919,82.0,82.1,80.9,81.3,-1.3,1872.0
111/09/20,2571392.0,207935363,81.3,81.4,80.6,80.9,-0.4,1917.0
111/09/21,2262000.0,181926503,80.4,80.8,80.2,80.6,-0.3,2087.0
111/09/22,5702117.0,450823655,80.1,80.6,78.6,79.3,-1.3,3938.0
111/09/23,2306429.0,183510271,79.3,80.4,79.1,79.4,0.1,1521.0
111/09/26,1856435.0,146572175,78.8,79.6,78.3,79.6,0.2,1571.0
111/09/27,1476767.0,117166616,79.2,80.1,78.9,79.5,-0.1,1050.0
111/09/28,2406671.0,191484588,79.0,80.2,78.8,80.1,0.6,1642.0
111/09/29,2039150.0,165055524,80.6,81.7,80.1,81.7,1.6,1753.0
111/09/30,3997951.0,329188119,81.7,82.9,81.2,82.9,1.2,2481.0
