日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
112/04/06,3120181.0,270107034,86.5,87.5,85.8,86.0,1.0,2280.0
112/04/07,1134384.0,98116772,86.4,86.8,86.0,86.8,0.8,1013.0
112/04/10,1528097.0,133266481,87.0,87.5,86.8,87.5,0.7,1386.0
112/04/11,1011429.0,88356279,87.2,87.6,86.6,87.6,0.1,891.0
112/04/12,1191485.0,104181485,87.6,87.7,87.0,87.6,0.0,1067.0
112/04/13,2077606.0,183006729,87.8,88.4,87.2,88.4,0.8,1600.0
112/04/14,1577171.0,139277602,88.4,88.7,87.8,88.2,-0.2,1601.0
112/04/17,1574835.0,138478142,87.3,88.3,87.3,87.7,-0.5,1871.0
112/04/18,1400386.0,121053048,87.5,87.5,85.7,86.5,-1.2,3370.0
112/04/19,1889920.0,162211111,86.5,87.3,85.1,85.6,-0.9,2746.0
112/04/20,627897.0,53501915,85.4,85.5,84.9,85.2,-0.4,687.0
112/04/21,1212198.0,102907292,85.5,85.5,84.3,85.4,0.2,1100.0
112/04/24,400355.0,34252984,85.0,85.9,85.0,85.9,0.5,406.0
112/04/25,654816.0,55967503,86.0,86.2,85.1,85.2,-0.7,577.0
112/04/26,2744998.0,237751010,85.4,87.3,85.4,86.9,1.7,1876.0
112/04/27,1062379.0,91690362,86.5,86.8,86.0,86.5,-0.4,1034.0
112/04/28,874216.0,75827782,87.7,87.7,86.1,86.8,0.3,687.0
