日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
101/07/02,1185633.0,95557600,82.0,82.0,80.0,80.9,0.0,860.0
101/07/03,2226228.0,181392335,80.9,81.8,80.7,81.8,0.9,1357.0
101/07/04,2063144.0,167132302,80.4,81.7,80.4,81.7,-0.09999999999999432,991.0
101/07/05,653337.0,52733117,80.6,81.1,80.3,81.0,-0.7,404.0
101/07/06,1307213.0,106915266,81.4,82.4,81.0,82.4,1.4,716.0
101/07/09,1435063.0,118895003,82.1,83.3,81.9,82.9,0.5,713.0
101/07/10,1115675.0,92486525,83.5,83.5,82.1,83.0,0.1,694.0
101/07/11,1072105.0,88914915,82.0,83.1,82.0,83.0,0.0,706.0
101/07/12,1265037.0,102250397,82.1,83.0,80.0,80.0,-3.0,816.0
101/07/13,983598.0,79993593,80.9,81.9,80.5,80.6,0.6,728.0
101/07/16,928548.0,76481010,81.8,83.0,81.3,83.0,2.4,673.0
101/07/17,1295025.0,108042883,81.5,84.0,81.5,83.5,0.5,749.0
101/07/18,1762046.0,146542473,83.7,83.9,82.5,82.6,-0.9,1134.0
101/07/19,1414760.0,117838627,83.0,83.9,82.2,83.4,0.8,959.0
101/07/20,450247.0,37560693,83.5,83.6,82.9,83.5,0.1,300.0
101/07/23,1064462.0,87310515,82.3,83.0,81.3,83.0,-0.5,701.0
101/07/24,935936.0,77443441,82.0,83.0,82.0,82.4,-0.6,413.0
101/07/25,2588420.0,214859591,81.8,84.0,81.6,83.1,0.7,1386.0
101/07/26,1768736.0,147638493,83.9,84.4,82.0,82.0,-1.1,1166.0
101/07/27,1243552.0,104808568,84.1,84.9,83.0,84.3,2.3,842.0
101/07/30,1389683.0,117615511,84.3,84.9,83.8,84.9,0.6,904.0
101/07/31,2851973.0,244624659,84.3,87.0,84.3,87.0,2.1,1439.0
