日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
101/06/01,1558874.0,127139910,81.5,82.2,80.6,82.0,0.5,908.0
101/06/04,1289380.0,105244260,80.0,82.3,80.0,82.0,0.0,667.0
101/06/05,965017.0,78793382,82.4,82.4,81.1,81.9,-0.1,683.0
101/06/06,1111971.0,91745906,82.2,83.3,81.2,82.9,1.0,797.0
101/06/07,2212675.0,179595290,82.1,82.6,80.7,81.0,-1.9,1150.0
101/06/08,3173020.0,251981876,81.0,81.0,77.5,78.4,-2.6,1407.0
101/06/11,1186240.0,94499923,79.2,80.1,79.0,80.1,1.7,769.0
101/06/12,2468000.0,196039800,78.1,80.1,78.1,79.6,-0.5,949.0
101/06/13,1306734.0,103301486,79.0,79.8,78.6,79.0,-0.6,859.0
101/06/14,1142255.0,90914845,78.9,80.5,78.9,79.0,0.0,736.0
101/06/15,2638219.0,210710008,79.3,80.8,79.1,79.5,0.5,1084.0
101/06/18,2373304.0,192645978,80.7,82.0,80.4,81.2,1.7,1246.0
101/06/19,1731429.0,141327009,81.2,82.8,80.8,82.8,1.6,1107.0
101/06/20,2558549.0,212073715,82.8,83.9,81.8,83.7,0.9,1641.0
101/06/21,1205447.0,99321996,83.0,83.3,81.8,82.6,-1.1,784.0
101/06/22,2112473.0,168952440,81.8,81.8,79.2,79.5,-3.1,1406.0
101/06/25,2333266.0,182844754,79.5,79.5,77.9,78.3,-1.2,1185.0
101/06/26,2186914.0,172084529,78.3,79.8,77.9,79.8,1.5,1301.0
101/06/27,1285540.0,102097211,79.6,79.7,78.6,79.5,-0.3,451.0
101/06/28,1798450.0,142418150,79.3,79.6,79.0,79.0,-0.5,908.0
101/06/29,2457991.0,198679955,80.0,81.5,79.1,80.9,1.9,1504.0
