日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/08/01,1134140.0,95559272,84.5,84.5,83.5,84.5,0.0,1059.0
111/08/02,2491433.0,208075554,83.9,84.5,82.7,83.6,-0.9,1775.0
111/08/03,1517344.0,127523511,83.5,84.5,83.3,83.9,0.3,1313.0
111/08/04,3094528.0,255697321,83.7,84.3,81.6,82.5,-1.4,2081.0
111/08/05,1537966.0,128104924,83.7,83.8,82.9,83.1,0.6,1066.0
111/08/08,981621.0,81155666,83.1,83.2,82.2,82.8,-0.3,887.0
111/08/09,1076266.0,89023563,82.5,83.1,82.4,82.6,-0.2,923.0
111/08/10,2334111.0,191243909,82.2,82.4,81.7,81.9,-0.7,1772.0
111/08/11,1497515.0,123613073,82.5,82.8,82.2,82.7,0.8,1191.0
111/08/12,2035185.0,170100576,82.9,84.2,82.9,83.6,0.9,1512.0
111/08/15,1434018.0,120864718,84.0,84.6,83.8,84.6,1.0,1027.0
111/08/16,1415976.0,119757604,84.7,84.9,84.0,84.4,-0.2,1062.0
111/08/17,3967334.0,337926260,84.7,86.0,84.5,85.1,0.7,2791.0
111/08/18,1687560.0,143646647,84.6,85.8,84.3,85.6,0.5,1065.0
111/08/19,2017590.0,172386850,84.8,86.1,84.7,85.7,0.1,1708.0
111/08/22,1666197.0,141838628,85.1,85.5,84.7,85.5,-0.2,1120.0
111/08/23,1435856.0,121702384,85.0,85.2,84.6,84.6,-0.9,1069.0
111/08/24,2057634.0,174585122,85.2,85.4,84.1,85.1,0.5,1451.0
111/08/25,2253293.0,193932912,85.1,86.5,85.0,86.4,1.3,1441.0
111/08/26,1183852.0,102145078,86.6,87.0,85.8,86.4,0.0,1540.0
111/08/29,4045958.0,340165295,84.2,84.9,83.7,83.7,-2.7,2640.0
111/08/30,3919433.0,325471377,83.2,84.2,82.4,83.2,-0.5,2716.0
111/08/31,3000164.0,250479372,82.8,84.2,82.5,83.8,0.6,1651.0
