日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
104/12/01,5772913.0,439109488,77.6,77.6,75.6,75.6,-1.6,2960.0
104/12/02,3398658.0,257978135,75.7,76.7,75.6,76.6,1.0,1583.0
104/12/03,3569990.0,272166430,75.7,76.7,75.3,76.5,-0.1,2141.0
104/12/04,4085697.0,307056572,75.9,76.0,74.4,75.5,-1.0,2582.0
104/12/07,2548519.0,192770921,75.6,76.8,75.1,75.2,-0.3,1652.0
104/12/08,4085268.0,303693763,74.5,75.0,73.9,74.1,-1.1,1986.0
104/12/09,4652217.0,344424358,73.8,74.7,73.8,74.1,0.0,1648.0
104/12/10,3492529.0,257554449,73.8,74.2,73.2,74.0,-0.1,1399.0
104/12/11,4564913.0,333953993,73.5,74.2,72.5,73.5,-0.5,2117.0
104/12/14,3394786.0,248339604,73.0,74.2,72.5,74.2,0.7,1570.0
104/12/15,4049769.0,304832215,74.5,76.0,74.5,74.8,0.6,2446.0
104/12/16,5530467.0,419200859,74.8,77.2,74.3,77.0,2.2,2632.0
104/12/17,3509458.0,270029698,77.0,77.7,75.9,77.7,0.7,1945.0
104/12/18,3682144.0,283225843,76.5,77.5,76.2,77.5,-0.2,1226.0
104/12/21,1930868.0,148315781,76.6,77.4,76.2,77.4,-0.1,1078.0
104/12/22,2091598.0,161976360,77.4,77.9,76.8,77.7,0.3,1290.0
104/12/23,1387641.0,107889037,77.9,78.0,77.2,78.0,0.3,905.0
104/12/24,3817287.0,303954511,78.5,80.0,78.5,79.9,1.9,2167.0
104/12/25,1927958.0,154447237,79.9,80.5,79.7,79.9,0.0,1055.0
104/12/28,68015832.0,5169408856,79.8,80.0,78.7,78.7,-1.2,1275.0
104/12/29,2478860.0,193281736,77.8,79.0,77.5,78.4,-0.3,1483.0
104/12/30,1808901.0,140636201,79.0,79.0,77.1,77.6,-0.8,1141.0
104/12/31,1150220.0,90342486,78.0,78.8,77.8,78.8,1.2,624.0
