日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
103/08/01,1631009.0,125108186,75.7,77.5,75.7,76.7,0.0,1002.0
103/08/04,1934205.0,146111910,77.4,77.4,75.1,75.2,-1.5,1199.0
103/08/05,2967145.0,219277495,75.2,75.2,73.2,73.7,-1.5,1796.0
103/08/06,1582878.0,117477542,73.7,75.0,73.5,74.2,0.5,943.0
103/08/07,1633012.0,120980488,74.0,75.0,73.6,73.7,-0.5,767.0
103/08/08,1605358.0,118429515,74.2,74.5,73.5,73.5,-0.2,1023.0
103/08/11,586248.0,43244352,74.3,74.4,73.5,73.7,0.2,381.0
103/08/12,3042368.0,221309343,73.6,73.6,72.4,72.5,-1.2,1731.0
103/08/13,1295485.0,94487744,72.5,73.4,72.3,73.0,0.5,868.0
103/08/14,2647257.0,192314861,73.4,73.4,72.3,72.5,-0.5,1066.0
103/08/15,1647383.0,119038963,72.5,72.8,72.1,72.3,-0.2,702.0
103/08/18,1505293.0,109510563,73.2,73.2,72.3,72.5,0.2,783.0
103/08/19,923683.0,67524555,73.0,73.3,73.0,73.3,0.8,640.0
103/08/20,1041171.0,76327266,73.4,73.7,72.9,73.7,0.4,719.0
103/08/21,1359461.0,99958688,73.7,74.2,73.1,73.1,-0.6,763.0
103/08/22,3053017.0,227270358,73.1,75.1,73.1,74.8,1.7,1984.0
103/08/25,2320420.0,173364414,74.8,75.3,73.5,75.3,0.5,1399.0
103/08/26,944062.0,70537923,75.3,75.3,74.5,74.9,-0.4,625.0
103/08/27,3506819.0,265143312,74.9,76.0,74.4,76.0,1.1,2044.0
103/08/28,1499387.0,113790866,75.6,76.3,75.4,76.3,0.3,819.0
103/08/29,2447071.0,185015754,75.9,76.3,74.7,75.5,-0.8,1134.0
