日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
113/02/01,3131877.0,237752089,75.1,76.4,75.1,76.2,1.6,2310.0
113/02/02,2167810.0,163507504,75.4,76.0,74.9,76.0,-0.2,1764.0
113/02/05,1882734.0,140164223,74.7,75.0,74.1,74.3,-1.7,1455.0
113/02/15,2586419.0,189202718,72.9,73.7,72.6,73.4,-0.9,2023.0
113/02/16,1483102.0,109193828,74.0,74.3,73.1,73.8,0.4,1185.0
113/02/19,1771436.0,131464512,74.1,75.0,73.8,74.1,0.3,1411.0
113/02/20,1936686.0,142376872,73.9,74.2,73.1,73.4,-0.7,1459.0
113/02/21,2180273.0,159648987,73.6,73.8,73.0,73.2,-0.2,1763.0
113/02/22,2017190.0,146858831,73.5,73.5,72.5,72.7,-0.5,1874.0
113/02/23,1564645.0,113642944,72.5,72.9,72.4,72.6,-0.1,1200.0
113/02/26,2433690.0,175396356,72.3,72.7,71.8,72.3,-0.3,2096.0
113/02/27,2308263.0,165781786,72.0,72.3,71.6,71.7,-0.6,1831.0
113/02/29,4163643.0,302123465,71.7,74.3,71.3,74.3,2.6,2427.0
