日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/12/01,3882042.0,358666592,91.1,92.9,90.5,92.7,2.2,2241.0
109/12/02,3956667.0,365719395,92.0,93.0,91.5,92.9,0.2,1999.0
109/12/03,2871375.0,267237321,92.5,93.6,92.1,92.8,-0.1,1782.0
109/12/04,5932952.0,560175076,93.5,95.0,93.0,94.9,2.1,3338.0
109/12/07,3717765.0,349381399,95.0,95.0,93.6,93.9,-1.0,1880.0
109/12/08,3451359.0,319976850,92.7,93.2,92.3,92.9,-1.0,1970.0
109/12/09,3464825.0,326336276,93.3,94.9,92.7,94.3,1.4,1954.0
109/12/10,2986206.0,280059555,93.7,94.6,93.0,93.2,-1.1,1578.0
109/12/11,3559842.0,334760008,93.6,94.4,93.5,94.4,1.2,2107.0
109/12/14,2408527.0,227377669,94.4,94.6,93.5,94.5,0.1,1517.0
109/12/15,3781535.0,353116247,93.7,94.4,92.3,93.0,-1.5,1991.0
109/12/16,6440135.0,608204782,93.5,95.5,93.1,94.7,1.7,3991.0
109/12/17,3882721.0,364970146,94.8,95.0,93.5,94.0,-0.7,1933.0
109/12/18,3905568.0,365030107,93.5,94.8,92.8,92.8,-1.2,1514.0
109/12/21,3759278.0,353288128,92.9,95.0,92.4,94.9,2.1,2192.0
109/12/22,3518925.0,331798689,94.1,94.8,93.5,93.5,-1.4,2167.0
109/12/23,3420326.0,317413744,93.0,94.0,92.4,93.4,-0.1,987.0
109/12/24,1565623.0,147430376,94.0,94.5,93.5,94.5,1.1,946.0
109/12/25,1664233.0,156774584,94.5,94.8,93.5,94.2,-0.3,861.0
109/12/28,3831770.0,363694006,94.2,95.5,93.7,95.4,1.2,1891.0
109/12/29,1552630.0,147659679,95.5,95.6,94.5,95.4,0.0,849.0
109/12/30,7951047.0,774343764,95.9,99.0,95.5,98.5,3.1,4699.0
109/12/31,7653884.0,764015378,99.8,101.0,98.2,99.8,1.3,4352.0
