日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
106/04/05,3807633.0,408558034,106.0,108.0,106.0,108.0,2.0,2228.0
106/04/06,2343330.0,249341138,107.0,107.5,106.0,106.5,-1.5,1542.0
106/04/07,2988033.0,319767564,106.0,108.0,105.5,108.0,1.5,1235.0
106/04/10,4441781.0,486083410,108.5,110.5,108.0,110.5,2.5,2112.0
106/04/11,3368369.0,369129221,111.0,111.5,108.0,109.5,-1.0,1796.0
106/04/12,1713143.0,186936444,110.0,110.0,108.5,108.5,-1.0,818.0
106/04/13,2193852.0,242021634,108.5,111.0,108.0,111.0,2.5,1338.0
106/04/14,2060665.0,225463485,111.0,111.0,108.0,109.0,-2.0,753.0
106/04/17,2490281.0,272111254,109.0,110.5,108.0,110.0,1.0,1553.0
106/04/18,2100100.0,230545948,110.5,111.0,109.0,109.5,-0.5,988.0
106/04/19,2634839.0,283726189,108.5,109.0,107.0,107.5,-2.0,1752.0
106/04/20,3133794.0,331223458,106.5,107.0,105.0,106.0,-1.5,1495.0
106/04/21,848003.0,90331818,107.0,107.0,106.0,106.5,0.5,614.0
106/04/24,689933.0,73435398,107.0,107.0,106.0,106.5,0.0,465.0
106/04/25,1946039.0,208392712,107.0,108.0,106.5,108.0,1.5,1419.0
106/04/26,2979211.0,317611468,108.5,108.5,105.5,107.0,-1.0,1390.0
106/04/27,1195847.0,127475629,106.0,107.5,106.0,107.0,0.0,877.0
106/04/28,1926563.0,203494178,106.5,106.5,105.0,105.5,-1.5,1056.0
