日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
100/05/03,974500.0,19910825,21.45,21.45,20.05,20.05,-1.5,312.0
100/05/04,1532643.0,28989504,19.9,19.9,18.65,18.9,-1.15,591.0
100/05/05,644719.0,12433096,19.0,19.5,19.0,19.5,0.6,279.0
100/05/06,167724.0,3278294,19.5,19.8,19.3,19.6,0.1,98.0
100/05/09,224195.0,4352194,19.7,19.8,19.1,19.1,-0.5,115.0
100/05/10,317691.0,6045173,19.1,19.3,18.85,18.85,-0.25,144.0
100/05/11,438005.0,8180893,18.85,19.0,18.5,18.75,-0.1,148.0
100/05/12,224500.0,4252550,18.7,19.15,18.7,19.05,0.3,122.0
100/05/13,103793.0,1984776,19.2,19.2,19.0,19.1,0.05,69.0
100/05/16,109000.0,2066900,19.0,19.1,18.85,18.85,-0.25,40.0
100/05/17,102315.0,1924937,18.8,18.95,18.7,18.85,0.0,53.0
100/05/18,417100.0,8279485,18.95,20.15,18.9,20.0,1.15,244.0
100/05/19,297100.0,6034260,21.0,21.0,19.7,19.7,-0.3,132.0
100/05/20,177019.0,3512326,19.8,20.15,19.65,19.65,-0.05,96.0
100/05/23,213085.0,4116060,19.65,19.65,19.0,19.05,-0.6,98.0
100/05/24,245500.0,4698175,19.05,19.55,18.7,18.95,-0.1,115.0
100/05/25,136050.0,2609502,19.0,19.45,18.95,19.15,0.2,78.0
100/05/26,77400.0,1496040,19.45,19.5,19.1,19.2,0.05,46.0
100/05/27,286050.0,5666695,19.5,20.3,19.35,20.0,0.8,136.0
100/05/30,316000.0,6430800,20.0,20.7,20.0,20.35,0.35,170.0
100/05/31,183600.0,3776600,20.5,20.75,20.4,20.7,0.35,90.0
