日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
102/06/03,2975007.0,39130542,12.6,13.25,12.45,13.25,0.85,668.0
102/06/04,5685012.0,79230061,14.0,14.15,13.55,13.6,0.35,1374.0
102/06/05,1577122.0,20679329,13.4,13.45,12.85,12.85,-0.75,594.0
102/06/06,915000.0,11834300,12.75,13.1,12.75,12.9,0.05,317.0
102/06/07,1566300.0,19867595,13.1,13.1,12.45,12.55,-0.35,425.0
102/06/10,601100.0,7533500,12.6,12.7,12.45,12.6,0.05,201.0
102/06/11,761110.0,9784058,12.55,13.1,12.55,12.9,0.3,249.0
102/06/13,1155474.0,14385129,12.65,12.65,12.3,12.4,-0.5,365.0
102/06/14,545062.0,6702009,12.45,12.6,12.1,12.2,-0.2,216.0
102/06/17,390000.0,4791250,12.2,12.4,12.2,12.4,0.2,155.0
102/06/18,364000.0,4534350,12.4,12.55,12.35,12.4,0.0,118.0
102/06/19,534000.0,6741100,12.5,12.9,12.45,12.55,0.15,173.0
102/06/20,266000.0,3301850,12.45,12.5,12.35,12.35,-0.2,118.0
102/06/21,523000.0,6513300,12.15,12.7,12.15,12.4,0.05,194.0
102/06/24,262000.0,3264250,12.4,12.6,12.35,12.55,0.15,93.0
102/06/25,314000.0,3869950,12.55,12.55,12.25,12.25,-0.3,105.0
102/06/26,337000.0,4200400,12.35,12.55,12.3,12.4,0.15,119.0
102/06/27,140038.0,1743974,12.6,12.6,12.4,12.4,0.0,79.0
102/06/28,286000.0,3576400,12.45,12.6,12.4,12.5,0.1,112.0
