日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
102/02/01,470000.0,4867450,10.45,10.55,10.25,10.25,-0.2,178.0
102/02/04,634000.0,6587050,10.25,10.6,10.25,10.25,0.0,243.0
102/02/05,427225.0,4386145,10.25,10.4,10.15,10.3,0.05,173.0
102/02/06,597632.0,6085070,10.35,10.4,10.1,10.1,-0.2,232.0
102/02/18,267161.0,2760691,10.35,10.45,10.25,10.3,0.2,129.0
102/02/19,517000.0,5317950,10.35,10.4,10.2,10.3,0.0,166.0
102/02/20,557624.0,5793889,10.4,10.5,10.3,10.5,0.2,213.0
102/02/21,326331.0,3391975,10.5,10.5,10.3,10.3,-0.2,120.0
102/02/22,2302255.0,25062855,10.3,11.0,10.3,11.0,0.7,566.0
102/02/23,3557000.0,40067550,11.3,11.45,11.0,11.1,0.1,1079.0
102/02/25,1850000.0,20481400,11.1,11.25,10.8,10.95,-0.15,429.0
102/02/26,461500.0,4986849,10.8,10.9,10.7,10.7,-0.25,206.0
102/02/27,513250.0,5544050,10.75,10.85,10.7,10.7,0.0,166.0
