日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/11/02,225219.0,2502285,11.15,11.2,11.05,11.1,-0.05,97.0
109/11/03,199001.0,2229461,11.3,11.3,11.15,11.2,0.1,80.0
109/11/04,118071.0,1325393,11.2,11.3,11.2,11.2,0.0,66.0
109/11/05,131043.0,1471133,11.25,11.25,11.2,11.25,0.05,61.0
109/11/06,101386.0,1137891,11.25,11.25,11.2,11.2,-0.05,48.0
109/11/09,175459.0,1971392,11.2,11.3,11.2,11.3,0.1,87.0
109/11/10,281093.0,3155299,11.3,11.3,11.2,11.2,-0.1,102.0
109/11/11,368985.0,4198977,11.3,11.5,11.3,11.4,0.2,192.0
109/11/12,362066.0,4160450,11.6,11.6,11.45,11.5,0.1,127.0
109/11/13,938723.0,11031705,11.8,11.9,11.65,11.7,0.2,305.0
109/11/16,185685.0,2164094,11.8,11.8,11.6,11.65,-0.05,107.0
109/11/17,286081.0,3332744,11.7,11.7,11.6,11.6,-0.05,117.0
109/11/18,244134.0,2833523,11.55,11.7,11.55,11.65,0.05,96.0
109/11/19,219206.0,2558916,11.65,11.75,11.6,11.65,0.0,123.0
109/11/20,217061.0,2541613,11.75,11.75,11.6,11.7,0.05,119.0
109/11/23,524001.0,6169111,11.7,11.85,11.65,11.75,0.05,184.0
109/11/24,847252.0,10122596,11.95,12.15,11.8,11.9,0.15,380.0
109/11/25,339687.0,4022043,12.0,12.0,11.75,11.75,-0.15,176.0
109/11/26,428765.0,5108402,11.85,12.05,11.8,11.95,0.2,204.0
109/11/27,479737.0,5728131,12.1,12.1,11.85,11.95,0.0,174.0
109/11/30,1921714.0,23543171,11.95,12.6,11.95,12.35,0.4,676.0
