日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/12/01,9876233.0,216178151,21.65,22.25,21.5,22.15,0.25,3848.0
110/12/02,13945080.0,297998553,22.0,22.35,20.6,20.8,-1.35,5757.0
110/12/03,15266250.0,313068611,20.85,21.1,19.8,20.3,-0.5,5866.0
110/12/06,9491890.0,195470878,20.45,21.05,20.25,20.45,0.15,3580.0
110/12/07,7957355.0,162875610,20.5,20.95,20.05,20.25,-0.2,2899.0
110/12/08,11295872.0,232926013,20.4,21.15,20.0,20.75,0.5,3695.0
110/12/09,9647131.0,196680318,20.8,20.9,20.0,20.25,-0.5,3532.0
110/12/10,6770475.0,135753414,20.0,20.35,19.7,20.0,-0.25,2389.0
110/12/13,10228098.0,212014067,20.1,21.1,20.1,20.8,0.8,3406.0
110/12/14,6502641.0,133195570,20.8,21.2,20.15,20.3,-0.5,2489.0
110/12/15,3679124.0,75734120,20.35,20.85,20.35,20.55,0.25,1454.0
110/12/16,4366292.0,89630969,20.85,20.9,20.3,20.4,-0.15,1583.0
110/12/17,4997160.0,100378932,20.4,20.4,19.85,20.1,-0.3,1957.0
110/12/20,4691315.0,96120001,19.9,20.75,19.9,20.4,0.3,1652.0
110/12/21,2270942.0,45974981,20.4,20.4,20.05,20.3,-0.1,1034.0
110/12/22,4064754.0,81552538,20.3,20.4,19.95,20.05,-0.25,1652.0
110/12/23,3093466.0,62132121,20.2,20.35,19.95,20.0,-0.05,1106.0
110/12/24,5068897.0,103480287,20.25,20.75,20.1,20.2,0.2,1896.0
110/12/27,3078473.0,61748392,20.1,20.3,19.95,20.0,-0.2,1355.0
110/12/28,2265518.0,45584360,20.05,20.35,20.0,20.1,0.1,844.0
110/12/29,14698519.0,307377908,20.2,21.35,20.2,21.25,1.15,5086.0
110/12/30,10359352.0,219275430,21.0,21.6,20.75,21.3,0.05,4217.0
