日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
112/11/01,761778.0,7789050,10.3,10.3,10.15,10.3,0.1,277.0
112/11/02,480680.0,4960498,10.3,10.4,10.25,10.4,0.1,220.0
112/11/03,993229.0,10423351,10.4,10.6,10.4,10.45,0.05,360.0
112/11/06,406536.0,4232613,10.45,10.45,10.35,10.4,-0.05,216.0
112/11/07,686675.0,7125017,10.45,10.5,10.3,10.35,-0.05,269.0
112/11/08,1053263.0,10964279,10.4,10.45,10.35,10.45,0.1,349.0
112/11/09,947816.0,9939061,10.45,10.55,10.4,10.5,0.05,292.0
112/11/10,1788071.0,18826752,10.55,10.6,10.45,10.55,0.05,489.0
112/11/13,1404139.0,14578647,10.5,10.5,10.3,10.35,-0.2,443.0
112/11/14,961820.0,10042450,10.35,10.6,10.35,10.45,0.1,366.0
112/11/15,1086070.0,11410302,10.45,10.55,10.45,10.5,0.05,319.0
112/11/16,1679520.0,17804396,10.6,10.75,10.5,10.75,0.25,552.0
112/11/17,3991216.0,44100731,10.8,11.2,10.8,11.0,0.25,1457.0
112/11/20,2277582.0,25382843,11.0,11.3,11.0,11.15,0.15,810.0
112/11/21,1826530.0,20475968,11.2,11.3,11.1,11.25,0.1,667.0
112/11/22,2415942.0,27543478,11.15,11.55,11.15,11.35,0.1,820.0
112/11/23,3018989.0,34917117,11.5,11.7,11.45,11.55,0.2,1013.0
112/11/24,2400213.0,27611702,11.55,11.65,11.35,11.45,-0.1,655.0
112/11/27,2033111.0,23841777,11.55,11.85,11.55,11.65,0.2,729.0
112/11/28,1842347.0,21731557,11.75,11.95,11.7,11.9,0.25,705.0
112/11/29,2100629.0,25086301,11.95,12.1,11.8,12.0,0.1,761.0
112/11/30,4118497.0,50436506,12.1,12.45,12.05,12.35,0.35,1502.0
