日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
106/08/01,293056.0,7588500,25.8,26.1,25.7,26.1,0.45,143.0
106/08/02,1652187.0,44119531,26.15,27.05,26.15,26.75,0.65,742.0
106/08/03,367357.0,9732122,26.75,26.8,26.2,26.4,-0.35,201.0
106/08/04,228348.0,6033913,26.5,26.5,26.35,26.4,0.0,102.0
106/08/07,433112.0,11192670,26.5,26.5,25.5,25.85,-0.55,236.0
106/08/08,507201.0,13159304,25.85,26.2,25.75,25.9,0.05,138.0
106/08/09,285140.0,7381909,25.9,26.0,25.75,25.95,0.05,143.0
106/08/10,381797.0,9794860,26.15,26.15,25.5,25.75,-0.2,205.0
106/08/11,597169.0,15309882,25.55,25.7,25.5,25.5,-0.25,129.0
106/08/14,439581.0,11035947,25.6,25.6,24.85,24.85,-0.65,229.0
106/08/15,394571.0,9797080,24.85,25.1,24.65,24.8,-0.05,181.0
106/08/16,542471.0,13564341,25.15,25.5,24.7,25.35,0.55,132.0
106/08/17,318067.0,8046894,25.65,25.7,25.1,25.4,0.05,153.0
106/08/18,261005.0,6605725,25.45,25.45,25.2,25.35,-0.05,132.0
106/08/21,238058.0,5998311,25.35,25.35,25.1,25.15,-0.2,83.0
106/08/22,331347.0,8457198,25.2,25.85,25.15,25.5,0.35,148.0
106/08/23,258028.0,6525148,25.65,25.65,25.1,25.1,-0.4,142.0
106/08/24,306520.0,7708900,25.05,25.4,25.05,25.25,0.15,130.0
106/08/25,122876.0,3106936,25.45,25.45,25.2,25.25,0.0,77.0
106/08/28,1841767.0,45419969,25.35,25.35,24.2,24.75,-0.5,684.0
106/08/29,329324.0,8087900,24.6,24.8,24.4,24.8,0.05,159.0
106/08/30,248000.0,6208750,24.9,25.3,24.85,25.0,0.2,120.0
106/08/31,492366.0,12541859,25.15,25.85,25.15,25.45,0.45,236.0
