日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
102/12/02,79001.0,855760,10.95,10.95,10.8,10.8,-0.1,31.0
102/12/03,651682.0,7316924,10.8,11.45,10.75,11.45,0.65,223.0
102/12/04,460000.0,5289950,11.6,11.65,11.35,11.4,-0.05,137.0
102/12/05,251000.0,2815200,11.4,11.4,11.15,11.15,-0.25,76.0
102/12/06,207335.0,2330734,11.15,11.35,11.15,11.35,0.2,60.0
102/12/09,171000.0,1942150,11.35,11.5,11.25,11.25,-0.1,65.0
102/12/10,154500.0,1728850,11.3,11.3,11.15,11.15,-0.1,56.0
102/12/11,138000.0,1526450,11.15,11.15,11.0,11.05,-0.1,52.0
102/12/12,52000.0,573000,11.0,11.15,10.9,11.05,0.0,24.0
102/12/13,199000.0,2167550,11.05,11.05,10.85,10.9,-0.15,63.0
102/12/16,67000.0,736450,10.9,11.0,10.9,10.9,0.0,19.0
102/12/17,150000.0,1643150,10.9,11.05,10.9,10.9,0.0,48.0
102/12/18,305286.0,3375631,10.9,11.4,10.8,11.3,0.4,80.0
102/12/19,143000.0,1605850,11.35,11.35,11.15,11.15,-0.15,38.0
102/12/20,188291.0,2082273,11.15,11.15,10.95,11.15,0.0,49.0
102/12/23,332400.0,3638570,11.15,11.15,10.9,10.9,-0.25,95.0
102/12/24,315500.0,3420149,10.9,10.95,10.8,10.85,-0.05,110.0
102/12/25,125000.0,1366100,10.85,11.0,10.85,10.9,0.05,50.0
102/12/26,149550.0,1629372,10.9,10.95,10.85,10.95,0.05,56.0
102/12/27,332852.0,3609950,10.85,10.9,10.8,10.85,-0.1,104.0
102/12/30,359001.0,3893160,10.85,10.95,10.8,10.85,0.0,137.0
102/12/31,212000.0,2288600,10.75,10.9,10.75,10.85,0.0,88.0
