日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
101/10/01,584000.0,8001150,14.0,14.0,13.5,13.5,-0.5,217.0
101/10/02,435562.0,5922002,13.55,13.75,13.4,13.4,-0.1,178.0
101/10/03,420004.0,5734804,13.55,13.9,13.45,13.6,0.2,176.0
101/10/04,268150.0,3599110,13.65,13.65,13.35,13.35,-0.25,149.0
101/10/05,246100.0,3287230,13.5,13.5,13.3,13.35,0.0,102.0
101/10/08,689001.0,8860812,13.3,13.45,12.45,12.45,-0.9,201.0
101/10/09,558000.0,6727900,12.25,12.35,11.8,12.1,-0.35,262.0
101/10/11,1092050.0,12475715,12.0,12.0,11.3,11.3,-0.8,378.0
101/10/12,553500.0,6093425,11.1,11.15,10.9,10.95,-0.35,205.0
101/10/15,736003.0,8318483,10.8,11.7,10.8,11.5,0.55,343.0
101/10/16,336140.0,3837139,11.7,11.7,11.25,11.25,-0.25,173.0
101/10/17,330240.0,3725838,11.35,11.45,11.15,11.15,-0.1,124.0
101/10/18,174000.0,1936000,11.15,11.2,11.05,11.05,-0.1,78.0
101/10/19,252000.0,2807150,11.1,11.25,10.95,11.15,0.1,134.0
101/10/22,714090.0,7531236,11.0,11.0,10.4,10.45,-0.7,263.0
101/10/23,401500.0,4066999,10.45,10.45,10.0,10.2,-0.25,151.0
101/10/24,469000.0,4755000,10.0,10.4,9.9,10.15,-0.05,165.0
101/10/25,367000.0,3660860,10.15,10.25,9.61,9.85,-0.3,139.0
101/10/26,847000.0,7876800,9.85,9.96,9.17,9.29,-0.56,275.0
101/10/29,895000.0,7913460,9.3,9.3,8.64,9.21,-0.08,320.0
101/10/30,331000.0,3002700,9.18,9.18,9.0,9.14,-0.07,130.0
101/10/31,278000.0,2508620,9.14,9.14,8.89,9.1,-0.04,130.0
