日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
102/01/02,1073000.0,11027350,10.2,10.45,10.2,10.2,0.1,353.0
102/01/03,894590.0,9187838,10.3,10.45,10.15,10.15,-0.05,304.0
102/01/04,560000.0,5757450,10.2,10.35,10.2,10.3,0.15,220.0
102/01/07,3680680.0,40211280,10.35,11.0,10.35,11.0,0.7,1081.0
102/01/08,4710415.0,53318777,11.05,11.55,11.0,11.05,0.05,1441.0
102/01/09,2251005.0,25149453,11.2,11.45,10.8,10.8,-0.25,672.0
102/01/10,1361031.0,14812628,10.85,11.2,10.5,10.6,-0.2,519.0
102/01/11,1101000.0,11754000,10.8,10.8,10.6,10.6,0.0,322.0
102/01/14,568000.0,6051900,10.7,10.8,10.5,10.8,0.2,220.0
102/01/15,4198150.0,48218132,11.55,11.55,11.15,11.55,0.75,866.0
102/01/16,6695010.0,78796064,11.85,12.1,11.25,11.35,-0.2,1846.0
102/01/17,3038100.0,33030420,11.15,11.45,10.6,10.6,-0.75,954.0
102/01/18,1473166.0,15444259,10.6,10.75,10.2,10.4,-0.2,526.0
102/01/21,665017.0,6997526,10.7,10.7,10.4,10.45,0.05,258.0
102/01/22,625000.0,6549900,10.55,10.65,10.4,10.4,-0.05,228.0
102/01/23,1312000.0,14143600,10.5,11.0,10.5,10.65,0.25,473.0
102/01/24,707000.0,7510500,10.6,10.8,10.5,10.6,-0.05,251.0
102/01/25,694600.0,7264580,10.6,10.7,10.35,10.4,-0.2,236.0
102/01/28,421500.0,4383800,10.4,10.55,10.3,10.45,0.05,164.0
102/01/29,472070.0,4921477,10.45,10.5,10.35,10.45,0.0,192.0
102/01/30,719000.0,7656800,10.5,10.75,10.5,10.6,0.15,290.0
102/01/31,391352.0,4109350,10.65,10.7,10.4,10.45,-0.15,159.0
