日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
105/07/01,35014.0,390954,11.2,11.2,11.1,11.2,0.0,23.0
105/07/04,66154.0,739044,11.15,11.2,11.1,11.1,-0.1,25.0
105/07/05,59008.0,654438,11.05,11.15,11.05,11.1,0.0,27.0
105/07/06,51603.0,570512,11.1,11.1,11.0,11.1,0.0,25.0
105/07/07,73161.0,829580,11.1,11.6,11.1,11.5,0.4,43.0
105/07/11,183600.0,2088878,11.5,11.5,11.25,11.35,-0.15,51.0
105/07/12,34500.0,386850,11.25,11.3,11.15,11.25,-0.1,22.0
105/07/13,118000.0,1317200,11.25,11.3,11.1,11.3,0.05,33.0
105/07/14,91550.0,1022404,11.2,11.35,11.05,11.2,-0.1,36.0
105/07/15,66632.0,743802,11.2,11.25,11.1,11.1,-0.1,23.0
105/07/18,143001.0,1581461,11.2,11.2,11.0,11.05,-0.05,47.0
105/07/19,72272.0,797878,11.05,11.05,11.0,11.0,-0.05,23.0
105/07/20,66970.0,735820,11.0,11.1,10.9,11.1,0.1,34.0
105/07/21,47001.0,520161,11.1,11.15,11.05,11.05,-0.05,22.0
105/07/22,65160.0,720225,11.1,11.15,10.95,11.15,0.1,29.0
105/07/25,45574.0,505064,11.15,11.15,11.0,11.1,-0.05,22.0
105/07/26,66809.0,740778,11.05,11.15,11.0,11.15,0.05,35.0
105/07/27,39010.0,430760,11.15,11.15,10.95,11.05,-0.1,32.0
105/07/28,31000.0,339150,11.05,11.05,10.9,11.0,-0.05,14.0
105/07/29,112301.0,1233879,11.0,11.15,10.85,11.0,0.0,41.0
