日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
108/10/01,340801.0,4359751,12.85,12.9,12.75,12.75,-0.05,152.0
108/10/02,1410679.0,18507496,12.95,13.3,12.85,13.15,0.4,393.0
108/10/03,276100.0,3597714,13.0,13.1,12.95,13.1,-0.05,147.0
108/10/04,381085.0,5032440,13.1,13.4,13.0,13.15,0.05,201.0
108/10/07,250300.0,3272700,13.05,13.2,13.0,13.0,-0.15,121.0
108/10/08,209002.0,2725476,13.05,13.15,12.95,12.95,-0.05,106.0
108/10/09,272000.0,3502050,12.95,13.0,12.85,12.85,-0.1,138.0
108/10/14,459324.0,6000942,13.0,13.2,12.95,13.1,0.25,236.0
108/10/15,233035.0,3048708,13.2,13.2,13.0,13.05,-0.05,111.0
108/10/16,544155.0,7193352,13.1,13.3,13.1,13.2,0.15,238.0
108/10/17,1206983.0,16311667,13.3,13.65,13.3,13.5,0.3,539.0
108/10/18,610005.0,8247716,13.6,13.75,13.35,13.35,-0.15,286.0
108/10/21,255946.0,3430958,13.35,13.45,13.35,13.4,0.05,114.0
108/10/22,425828.0,5694702,13.45,13.5,13.25,13.3,-0.1,163.0
108/10/23,280542.0,3719206,13.3,13.4,13.2,13.25,-0.05,130.0
108/10/24,188081.0,2493873,13.3,13.35,13.2,13.2,-0.05,88.0
108/10/25,147178.0,1945856,13.2,13.3,13.2,13.25,0.05,87.0
108/10/28,2236658.0,30144147,13.25,13.65,13.25,13.4,0.15,505.0
108/10/29,879164.0,11861677,13.4,13.55,13.4,13.55,0.15,321.0
108/10/30,458251.0,6210800,13.6,13.65,13.45,13.5,-0.05,173.0
108/10/31,193603.0,2605208,13.5,13.55,13.4,13.4,-0.1,101.0
