日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
103/02/05,589100.0,7407565,12.2,12.75,12.2,12.65,0.1,164.0
103/02/06,1123095.0,14749093,12.7,13.4,12.7,13.2,0.55,354.0
103/02/07,967132.0,12797166,13.6,13.6,13.0,13.0,-0.2,294.0
103/02/10,489092.0,6283758,13.0,13.1,12.75,12.75,-0.25,195.0
103/02/11,275150.0,3503090,12.75,12.8,12.65,12.75,0.0,104.0
103/02/12,321331.0,4106153,12.75,12.9,12.7,12.8,0.05,101.0
103/02/13,320301.0,4121887,12.8,13.0,12.75,12.85,0.05,94.0
103/02/14,660401.0,8423291,12.95,12.95,12.6,12.8,-0.05,169.0
103/02/17,254250.0,3235324,12.8,12.8,12.65,12.7,-0.1,79.0
103/02/18,607100.0,7621005,12.65,12.65,12.4,12.45,-0.25,162.0
103/02/19,561000.0,7063600,12.55,12.85,12.4,12.6,0.15,177.0
103/02/20,234000.0,2941600,12.6,12.65,12.45,12.5,-0.1,81.0
103/02/21,1241345.0,16164119,12.9,13.2,12.8,13.0,0.5,318.0
103/02/24,926000.0,12309600,13.05,13.45,13.05,13.3,0.3,285.0
103/02/25,1955063.0,27138255,13.45,14.2,13.35,13.7,0.4,558.0
103/02/26,1031004.0,14105752,13.75,13.9,13.5,13.75,0.05,297.0
103/02/27,1239563.0,16650529,13.65,13.75,13.3,13.35,-0.4,314.0
