日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
103/11/03,64000.0,748150,11.7,11.7,11.6,11.7,0.0,30.0
103/11/04,15000.0,175750,11.75,11.75,11.7,11.7,0.0,9.0
103/11/05,163002.0,1941474,11.7,12.1,11.7,12.05,0.35,59.0
103/11/06,107050.0,1282900,12.1,12.1,11.9,12.05,0.0,28.0
103/11/07,142253.0,1719086,12.1,12.15,11.9,12.1,0.05,42.0
103/11/10,79000.0,958100,12.15,12.15,12.05,12.05,-0.05,21.0
103/11/11,158088.0,1883688,12.1,12.15,11.8,11.85,-0.2,81.0
103/11/12,101000.0,1195650,11.8,11.9,11.8,11.9,0.05,30.0
103/11/13,27002.0,320323,11.9,11.9,11.85,11.9,0.0,14.0
103/11/14,42200.0,499630,11.85,11.95,11.8,11.95,0.05,18.0
103/11/17,25000.0,296500,11.9,11.9,11.8,11.8,-0.15,14.0
103/11/18,17135.0,200979,11.8,11.8,11.7,11.8,0.0,11.0
103/11/19,38500.0,453350,11.8,11.8,11.7,11.8,0.0,15.0
103/11/20,79000.0,934950,11.8,11.85,11.8,11.8,0.0,27.0
103/11/21,60100.0,706060,11.8,11.8,11.7,11.7,-0.1,19.0
103/11/24,73412.0,857379,11.3,11.85,11.3,11.65,-0.05,24.0
103/11/25,50265.0,583724,11.55,11.65,11.55,11.65,0.0,27.0
103/11/26,85000.0,987200,11.65,11.7,11.5,11.7,0.05,37.0
103/11/27,13398.0,156216,11.65,11.7,11.65,11.7,0.0,9.0
103/11/28,30000.0,350150,11.7,11.75,11.65,11.75,0.05,19.0
