日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
102/10/01,234000.0,2758300,11.85,11.85,11.7,11.85,0.15,75.0
102/10/02,1819550.0,22371813,11.95,12.65,11.9,12.4,0.55,632.0
102/10/03,1521000.0,18413850,12.5,12.5,11.95,12.0,-0.4,430.0
102/10/04,528000.0,6380500,12.05,12.2,12.0,12.0,0.0,169.0
102/10/07,293000.0,3536600,12.0,12.15,12.0,12.05,0.05,104.0
102/10/08,328500.0,4013500,12.1,12.4,12.1,12.15,0.1,121.0
102/10/09,443100.0,5398950,12.15,12.35,12.05,12.1,-0.05,128.0
102/10/11,329126.0,3964586,12.3,12.3,11.9,11.9,-0.2,101.0
102/10/14,330250.0,3944750,11.9,12.0,11.9,11.9,0.0,98.0
102/10/15,375250.0,4539900,12.2,12.3,12.0,12.05,0.15,130.0
102/10/16,394000.0,4778000,12.1,12.3,12.0,12.05,0.0,116.0
102/10/17,344493.0,4160116,12.1,12.2,12.0,12.05,0.0,101.0
102/10/18,289025.0,3500251,12.1,12.15,12.05,12.1,0.05,101.0
102/10/21,423480.0,5156682,12.1,12.25,12.1,12.15,0.05,126.0
102/10/22,129000.0,1572450,12.15,12.2,12.15,12.2,0.05,69.0
102/10/23,182715.0,2220201,12.2,12.2,12.1,12.15,-0.05,53.0
102/10/24,199000.0,2409700,12.15,12.2,12.1,12.1,-0.05,59.0
102/10/25,304000.0,3668500,12.1,12.15,12.0,12.05,-0.05,62.0
102/10/28,289000.0,3485600,12.05,12.1,12.0,12.05,0.0,76.0
102/10/29,207000.0,2483250,12.0,12.1,11.95,11.95,-0.1,64.0
102/10/30,183000.0,2196150,12.0,12.05,11.95,11.95,0.0,48.0
102/10/31,174158.0,2081029,11.95,12.0,11.9,12.0,0.05,51.0
