日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/06/01,4755079.0,209884016,43.8,44.3,43.8,44.1,0.55,2490.0
109/06/02,6428375.0,285125567,44.25,44.45,44.15,44.4,0.3,2417.0
109/06/03,10303024.0,465286830,44.8,45.5,44.65,45.2,0.8,4628.0
109/06/04,7727444.0,346814448,45.2,45.25,44.7,44.7,-0.5,3271.0
109/06/05,6003372.0,270733786,45.0,45.3,44.7,45.2,0.5,3245.0
109/06/08,5694686.0,257205640,45.25,45.3,45.0,45.15,-0.05,2673.0
109/06/09,8784474.0,394407869,45.15,45.15,44.5,44.85,-0.3,3548.0
109/06/10,6186826.0,277059186,44.7,44.95,44.55,44.8,-0.05,2982.0
109/06/11,7173592.0,319485220,44.75,44.8,44.1,44.15,-0.65,2913.0
109/06/12,7588831.0,333051693,43.85,44.05,43.55,44.05,-0.1,2669.0
109/06/15,5914539.0,259243431,44.0,44.3,43.5,43.6,-0.45,2913.0
109/06/16,8764149.0,382955558,43.95,44.15,43.55,43.9,0.3,4594.0
109/06/17,11045891.0,480467798,43.7,44.05,43.25,43.4,-0.5,6390.0
109/06/18,7237582.0,313635158,43.75,43.8,43.1,43.35,-0.05,3960.0
109/06/19,19517655.0,847041286,43.35,44.1,42.95,43.45,0.1,8010.0
109/06/22,6690685.0,290557439,43.5,43.9,43.2,43.2,-0.25,2832.0
109/06/23,7722347.0,334186445,43.5,43.6,43.05,43.25,0.05,2775.0
109/06/24,9005814.0,392479551,43.45,43.9,43.4,43.45,0.2,3416.0
109/06/29,10959413.0,474645583,43.25,43.5,43.1,43.25,-0.2,3734.0
109/06/30,9830104.0,430135953,43.4,44.25,43.35,43.6,0.35,3210.0
