日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/12/01,9669186.0,395217474,41.5,41.6,40.55,40.8,-0.5,5548.0
111/12/02,5951741.0,242156838,40.5,40.9,40.5,40.85,0.05,3046.0
111/12/05,4516861.0,185514381,40.85,41.2,40.85,41.2,0.35,3363.0
111/12/06,4593846.0,189080328,41.15,41.35,40.85,41.25,0.05,2407.0
111/12/07,5129310.0,210867891,41.15,41.3,40.9,40.9,-0.35,2852.0
111/12/08,4346295.0,177957287,40.75,41.1,40.75,41.0,0.1,2595.0
111/12/09,7559213.0,312189737,41.2,41.45,41.05,41.35,0.35,3832.0
111/12/12,4521236.0,186033156,41.05,41.3,40.95,41.25,-0.1,3053.0
111/12/13,7028462.0,289084343,41.25,41.45,40.9,41.15,-0.1,4043.0
111/12/14,6293598.0,259725137,41.4,41.55,41.0,41.2,0.05,3686.0
111/12/15,7320892.0,300252675,41.15,41.35,40.85,40.95,-0.25,3786.0
111/12/16,39208196.0,1611177780,40.75,41.9,40.3,41.9,0.95,16286.0
111/12/19,30453797.0,1255047079,41.1,41.6,40.75,41.3,-0.6,10332.0
111/12/20,30874241.0,1262785204,41.25,41.25,40.7,40.9,-0.4,8964.0
111/12/21,33660723.0,1362969245,41.0,41.05,40.3,40.55,-0.35,10109.0
111/12/22,33732998.0,1395991178,40.85,41.65,40.6,41.45,0.9,9472.0
111/12/23,6062301.0,250558931,41.0,41.55,40.85,41.55,0.1,3328.0
111/12/26,2373204.0,98321798,41.55,41.55,41.25,41.5,-0.05,1421.0
111/12/27,3092048.0,128347049,41.5,41.6,41.4,41.55,0.05,1523.0
111/12/28,3378709.0,139215907,41.4,41.4,41.0,41.15,-0.4,2031.0
111/12/29,4686551.0,190379968,40.8,40.9,40.35,40.8,-0.35,2782.0
111/12/30,2299567.0,94301081,40.9,41.1,40.7,41.0,0.2,1245.0
