日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
112/03/01,7918088.0,349807710,44.3,44.5,43.95,44.1,-0.65,3295.0
112/03/02,3924290.0,172811752,44.1,44.2,43.6,44.2,0.1,2129.0
112/03/03,3096389.0,137286452,44.1,44.5,44.1,44.35,0.15,1827.0
112/03/06,4680929.0,208226916,44.55,44.65,44.25,44.5,0.15,2518.0
112/03/07,3220723.0,143285722,44.35,44.6,44.35,44.55,0.05,1812.0
112/03/08,13049631.0,562970248,43.65,43.7,42.8,43.25,-1.3,8592.0
112/03/09,5116348.0,221273699,43.4,43.4,43.15,43.25,0.0,2865.0
112/03/10,5923474.0,253585556,43.0,43.0,42.7,42.85,-0.4,3746.0
112/03/13,5979885.0,255021654,42.3,42.85,42.3,42.85,0.0,2808.0
112/03/14,5799500.0,247179259,42.5,42.85,42.3,42.6,-0.25,2830.0
112/03/15,4680549.0,200820067,42.6,43.1,42.6,42.95,0.35,2302.0
112/03/16,5009946.0,214938774,42.7,43.1,42.65,43.0,0.05,2870.0
112/03/17,13092379.0,559867363,43.0,43.2,42.65,42.65,-0.35,4826.0
112/03/20,2944299.0,125502197,42.7,42.75,42.4,42.7,0.05,1814.0
112/03/21,2794222.0,119647926,42.8,42.95,42.7,42.7,0.0,1931.0
112/03/22,3940708.0,169242489,42.95,43.05,42.75,42.9,0.2,2092.0
112/03/23,2894964.0,124522849,43.0,43.1,42.85,43.0,0.1,1674.0
112/03/24,3514559.0,151012231,43.1,43.1,42.85,43.0,0.0,1811.0
112/03/27,3915506.0,168189157,43.0,43.05,42.85,42.9,-0.1,1997.0
112/03/28,3607083.0,155523069,43.0,43.2,42.95,43.1,0.2,1940.0
112/03/29,4326952.0,187094170,43.2,43.3,43.15,43.3,0.2,2264.0
112/03/30,3385564.0,145945690,43.35,43.4,42.95,43.2,-0.1,2073.0
112/03/31,3750929.0,162446792,43.2,43.4,43.1,43.3,0.1,1823.0
