日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
107/12/03,15319913.0,524659738,34.5,34.5,33.75,34.5,0.8,5961.0
107/12/04,21961127.0,742786552,34.5,34.6,33.5,33.85,-0.65,7801.0
107/12/05,9014509.0,301800042,33.3,33.8,33.0,33.8,-0.05,4309.0
107/12/06,7805999.0,259990661,33.6,33.65,33.15,33.15,-0.65,4241.0
107/12/07,3244244.0,108320638,33.3,33.55,33.05,33.5,0.35,1511.0
107/12/10,3668372.0,121305636,33.0,33.25,33.0,33.0,-0.5,2117.0
107/12/11,6623200.0,218440686,33.3,33.3,32.85,32.95,-0.05,3217.0
107/12/12,6079558.0,201305626,33.2,33.35,32.9,33.15,0.2,2487.0
107/12/13,5888028.0,196340380,33.3,33.5,33.1,33.5,0.35,2456.0
107/12/14,9572011.0,323302424,33.5,34.05,33.45,34.0,0.5,4391.0
107/12/17,12996092.0,451082085,34.4,35.25,34.25,34.8,0.8,5068.0
107/12/18,12102881.0,418622205,34.8,34.85,34.35,34.4,-0.4,5228.0
107/12/19,8316578.0,288522342,34.5,34.8,34.5,34.7,0.3,3999.0
107/12/20,6270533.0,216108417,34.75,34.85,34.15,34.3,-0.4,3116.0
107/12/21,8004563.0,275099201,34.3,34.55,34.2,34.4,0.1,2439.0
107/12/22,1444542.0,49790767,34.4,34.55,34.3,34.45,0.05,1134.0
107/12/24,3685392.0,127061122,34.5,34.7,34.2,34.5,0.05,2201.0
107/12/25,2768222.0,93786718,33.8,34.05,33.7,33.8,-0.7,1412.0
107/12/26,3110260.0,104959006,34.0,34.1,33.35,33.4,-0.4,1823.0
107/12/27,4420969.0,149111000,33.8,33.9,33.55,33.55,0.15,2058.0
107/12/28,5297404.0,180516306,33.55,34.3,33.55,33.95,0.4,1916.0
