日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
102/09/02,5396350.0,202505606,37.4,37.7,37.2,37.7,0.3,1899.0
102/09/03,5914521.0,222239331,37.6,37.65,37.5,37.65,-0.05,1789.0
102/09/04,3458572.0,129871052,37.6,37.9,37.3,37.9,0.25,1409.0
102/09/05,6085380.0,230746453,37.9,38.0,37.8,38.0,0.1,1852.0
102/09/06,5817328.0,221049290,38.0,38.1,37.85,38.0,0.0,2126.0
102/09/09,4381933.0,165937045,38.0,38.05,37.65,38.0,0.0,1773.0
102/09/10,7891487.0,300275780,38.0,38.3,37.95,38.3,0.3,2765.0
102/09/11,5894026.0,224211229,38.0,38.3,37.8,38.3,0.0,2058.0
102/09/12,7802927.0,299680780,38.4,38.5,38.2,38.5,0.2,2797.0
102/09/13,3342958.0,126400143,38.5,38.5,37.55,37.65,-0.85,1412.0
102/09/14,1994093.0,74404963,37.65,37.8,37.2,37.4,-0.25,1018.0
102/09/16,3941884.0,149500038,37.6,38.15,37.6,38.0,0.6,1632.0
102/09/17,2694517.0,102040976,38.1,38.1,37.65,38.0,0.0,1191.0
102/09/18,3366889.0,127289952,37.95,38.05,37.55,37.75,-0.25,1412.0
102/09/23,4349875.0,165456946,37.75,38.2,37.75,38.1,0.35,1761.0
102/09/24,3585050.0,135835771,38.1,38.2,37.65,37.9,-0.2,1360.0
102/09/25,3817219.0,144689970,37.75,38.0,37.75,37.9,0.0,1148.0
102/09/26,3963328.0,148464990,37.9,37.9,37.3,37.5,-0.4,1309.0
102/09/27,4553900.0,170531746,37.6,37.65,37.35,37.45,-0.05,1775.0
102/09/30,5767625.0,215299556,37.4,37.8,37.0,37.4,-0.05,1702.0
