日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
 99/03/01,3441157.0,103363704,29.7,30.25,29.4,30.2,0.8,1240.0
 99/03/02,3537580.0,106772382,30.2,30.3,30.05,30.25,0.05,857.0
 99/03/03,3323028.0,100431282,30.5,30.5,30.05,30.25,0.0,938.0
 99/03/04,4330434.0,130766426,30.5,30.65,29.75,30.0,-0.25,1580.0
 99/03/05,4666434.0,140172920,30.15,30.45,29.85,30.0,0.0,1618.0
 99/03/08,4417462.0,132447660,30.4,30.4,29.85,30.0,0.0,1512.0
 99/03/09,3451990.0,103833259,30.15,30.25,29.95,30.15,0.15,856.0
 99/03/10,2496212.0,75134404,30.35,30.35,30.0,30.15,0.0,908.0
 99/03/11,3030825.0,91258239,30.15,30.2,30.05,30.1,-0.05,762.0
 99/03/12,4237269.0,126619330,30.0,30.0,29.75,29.9,-0.2,1689.0
 99/03/15,7735763.0,229768447,29.8,30.1,29.5,29.55,-0.35,2443.0
 99/03/16,3013209.0,88796208,29.5,29.6,29.4,29.5,-0.05,1215.0
 99/03/17,5755137.0,171775960,29.8,30.15,29.5,30.15,0.65,2122.0
 99/03/18,5841454.0,176131816,30.2,30.25,30.0,30.15,0.0,1863.0
 99/03/19,5210949.0,156392220,30.05,30.1,29.9,30.1,-0.05,1426.0
 99/03/22,4324920.0,129095953,30.05,30.1,29.65,29.85,-0.25,1339.0
 99/03/23,6460838.0,193394491,30.0,30.1,29.8,29.95,0.1,1866.0
 99/03/24,7715050.0,233665348,30.2,30.65,30.1,30.2,0.25,2418.0
 99/03/25,5786065.0,174919146,30.3,30.45,30.05,30.2,0.0,1785.0
 99/03/26,6956463.0,210976276,30.4,30.6,30.0,30.45,0.25,2225.0
 99/03/29,8956958.0,277265055,30.75,31.5,30.55,31.4,0.95,2748.0
 99/03/30,6769053.0,211079329,31.5,31.5,31.0,31.25,-0.15,1737.0
 99/03/31,6061352.0,187698691,31.2,31.2,30.7,31.0,-0.25,1612.0
