日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
103/02/05,11978718.0,432327820,36.7,36.7,35.6,36.0,-1.3,5259.0
103/02/06,8517952.0,306504538,35.9,36.15,35.8,36.0,0.0,3603.0
103/02/07,2534063.0,92315699,36.35,36.6,36.2,36.5,0.5,1600.0
103/02/10,3739433.0,136851186,36.5,36.8,36.45,36.45,-0.05,2038.0
103/02/11,1229362.0,44980676,36.3,36.7,36.3,36.6,0.15,565.0
103/02/12,2728137.0,101368936,36.9,37.45,36.7,37.45,0.85,1724.0
103/02/13,2322564.0,86966031,37.45,37.55,37.2,37.4,-0.05,1359.0
103/02/14,2869475.0,107986362,37.6,37.7,37.45,37.65,0.25,1726.0
103/02/17,1451737.0,54435152,37.5,37.7,37.3,37.3,-0.35,980.0
103/02/18,2010161.0,75033679,37.0,37.7,37.0,37.7,0.4,1346.0
103/02/19,2162026.0,81403918,37.7,37.8,37.4,37.8,0.1,1155.0
103/02/20,2482975.0,93655294,37.75,37.8,37.6,37.75,-0.05,863.0
103/02/21,5849586.0,221966585,37.8,38.0,37.8,38.0,0.25,2186.0
103/02/24,2606335.0,98332428,38.0,38.05,37.5,37.8,-0.2,822.0
103/02/25,4135404.0,157172570,37.8,38.2,37.75,38.0,0.2,1636.0
103/02/26,4353383.0,166542946,38.0,38.45,37.95,38.25,0.25,1812.0
103/02/27,4020341.0,153906317,38.25,38.45,38.15,38.3,0.05,1004.0
