日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
108/09/02,10082242.0,438898542,43.05,43.7,43.05,43.65,0.65,5282.0
108/09/03,11053051.0,489118888,43.85,44.5,43.65,44.3,0.65,4564.0
108/09/04,6459736.0,285108410,44.2,44.35,43.9,44.05,-0.25,3045.0
108/09/05,5931490.0,262074350,44.05,44.45,44.05,44.05,0.0,2476.0
108/09/06,7497900.0,330884801,44.3,44.3,43.85,43.85,-0.2,2766.0
108/09/09,6789146.0,300994256,44.35,44.5,44.0,44.5,0.65,3513.0
108/09/10,7928773.0,350598176,44.95,45.05,43.7,43.85,-0.65,3800.0
108/09/11,9063527.0,395890443,43.85,44.35,43.25,43.65,-0.2,4069.0
108/09/12,6493680.0,285778429,44.0,44.3,43.8,43.8,0.15,2616.0
108/09/16,6736157.0,298508580,44.0,44.7,43.9,44.25,0.45,3874.0
108/09/17,4317998.0,189972247,44.25,44.35,43.85,44.0,-0.25,2283.0
108/09/18,6711951.0,295909344,44.05,44.3,43.95,44.0,0.0,2882.0
108/09/19,7653436.0,334501020,44.05,44.15,43.55,43.6,-0.4,3123.0
108/09/20,7523427.0,328627574,43.65,43.9,43.5,43.65,0.05,1622.0
108/09/23,9199111.0,399459552,43.65,43.65,43.1,43.15,-0.5,3299.0
108/09/24,7318067.0,316035734,43.45,43.55,43.05,43.3,0.15,4355.0
108/09/25,7782473.0,336104142,43.65,43.65,43.05,43.25,-0.05,2578.0
108/09/26,4437357.0,192488652,43.5,43.55,43.2,43.45,0.2,1844.0
108/09/27,4386443.0,190214028,43.6,43.65,43.2,43.3,-0.15,2286.0
