日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
 99/06/01,3867358.0,106019441,27.6,27.6,27.2,27.3,-0.5,1630.0
 99/06/02,3518247.0,95562169,27.0,27.55,26.95,27.0,-0.3,1545.0
 99/06/03,4603618.0,126949514,27.35,27.65,27.35,27.6,0.6,1262.0
 99/06/04,2119696.0,58560602,27.8,27.8,27.55,27.55,-0.05,830.0
 99/06/07,6541351.0,178160548,27.0,27.45,26.95,27.35,-0.2,1402.0
 99/06/08,3017685.0,82826343,27.2,27.55,27.2,27.45,0.1,870.0
 99/06/09,7057035.0,196147754,27.55,28.1,27.5,27.6,0.15,2255.0
 99/06/10,2703840.0,75296519,28.0,28.0,27.6,27.95,0.35,777.0
 99/06/11,4332820.0,122423293,28.2,28.4,28.1,28.35,0.4,1471.0
 99/06/14,6114637.0,175309681,28.55,28.9,28.4,28.7,0.35,1754.0
 99/06/15,4293690.0,123166425,28.7,28.95,28.4,28.75,0.05,1606.0
 99/06/17,5864764.0,170324530,28.85,29.3,28.85,29.2,0.45,2364.0
 99/06/18,3447053.0,100482339,29.2,29.3,28.8,29.25,0.05,1239.0
 99/06/21,7295979.0,216706260,29.5,30.0,29.45,29.8,0.55,2592.0
 99/06/22,2024293.0,60018588,29.85,29.85,29.5,29.6,-0.2,949.0
 99/06/23,2527340.0,73918468,29.6,29.6,29.0,29.45,-0.15,1053.0
 99/06/24,1629064.0,47866472,29.4,29.6,29.15,29.6,0.15,670.0
 99/06/25,2611519.0,76082821,29.2,29.35,28.9,29.0,-0.6,1039.0
 99/06/28,1126800.0,32973281,29.25,29.4,29.1,29.4,0.4,573.0
 99/06/29,5135158.0,149909204,29.5,29.8,28.75,28.75,-0.65,1937.0
 99/06/30,3336226.0,94654262,28.35,28.5,28.2,28.4,-0.35,1306.0
