日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
112/06/01,3619825.0,159601846,44.15,44.3,43.9,44.05,0.1,2317.0
112/06/02,4312157.0,190927420,44.25,44.4,44.1,44.25,0.2,1971.0
112/06/05,3057444.0,136029194,44.3,44.6,44.25,44.55,0.3,2175.0
112/06/06,3284169.0,146389175,44.55,44.7,44.35,44.6,0.05,1870.0
112/06/07,6391712.0,284489185,44.6,44.65,44.3,44.4,-0.2,4251.0
112/06/08,4421001.0,197398178,44.45,44.8,44.35,44.65,0.25,3237.0
112/06/09,2940605.0,131153488,44.8,44.8,44.4,44.6,-0.05,2931.0
112/06/12,2846266.0,126271111,44.6,44.65,44.15,44.35,-0.25,2279.0
112/06/13,5616896.0,247683772,44.2,44.4,44.0,44.0,-0.35,3869.0
112/06/14,5710653.0,251122246,44.0,44.2,43.85,44.0,0.0,3359.0
112/06/15,4628518.0,203560786,44.1,44.2,43.9,43.9,-0.1,2768.0
112/06/16,8331929.0,367000392,43.95,44.25,43.95,43.95,0.05,2881.0
112/06/19,4597925.0,202597094,43.95,44.3,43.95,44.05,0.1,1909.0
112/06/20,5543911.0,244640003,44.05,44.3,44.0,44.1,0.05,1558.0
112/06/21,4557168.0,201085122,44.1,44.3,43.95,44.2,0.1,2353.0
112/06/26,7582333.0,337852355,44.3,44.8,44.05,44.6,0.4,2591.0
112/06/27,3148924.0,139964854,44.65,44.65,44.25,44.3,-0.3,1776.0
112/06/28,3591101.0,159918223,44.5,44.65,44.4,44.6,0.3,2012.0
112/06/29,4057765.0,181290421,44.75,44.75,44.55,44.65,0.05,2441.0
112/06/30,4504610.0,200295395,44.55,44.7,44.25,44.4,-0.25,2368.0
