日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/06/01,2692167.0,120955660,44.85,45.15,44.75,44.8,0.4,1808.0
111/06/02,3610804.0,160609732,44.8,44.85,44.25,44.4,-0.4,2215.0
111/06/06,4426680.0,196080243,44.4,44.6,43.95,44.35,-0.05,2684.0
111/06/07,4536670.0,200941476,44.35,44.75,44.15,44.2,-0.15,2425.0
111/06/08,4666168.0,208475220,44.5,44.85,44.35,44.8,0.6,2586.0
111/06/09,4750658.0,211388166,44.5,44.8,44.3,44.65,-0.15,1921.0
111/06/10,5363479.0,237424826,44.3,44.55,44.15,44.15,-0.5,2638.0
111/06/13,6081626.0,265639805,43.8,43.9,43.5,43.7,-0.45,4259.0
111/06/14,4235603.0,184770459,43.7,43.8,43.5,43.65,-0.05,2274.0
111/06/15,6870437.0,298026189,43.55,43.8,43.2,43.3,-0.35,4220.0
111/06/16,6389566.0,276645484,43.7,43.7,43.1,43.1,-0.2,2953.0
111/06/17,22533433.0,961653194,43.0,43.45,42.1,43.45,0.35,9206.0
111/06/20,17662757.0,751342533,42.9,43.0,42.4,42.4,-1.05,6072.0
111/06/21,16682542.0,718164599,42.45,43.3,42.45,43.05,0.65,3811.0
111/06/22,14386402.0,624437747,43.05,43.6,43.05,43.6,0.55,3504.0
111/06/23,12054747.0,518269720,43.8,44.05,42.65,42.95,-0.65,4279.0
111/06/24,4520840.0,197538185,43.7,44.0,43.2,43.6,0.65,2716.0
111/06/27,3944223.0,173724109,43.95,44.2,43.75,44.0,0.4,2359.0
111/06/28,2922824.0,127703457,44.0,44.0,43.4,43.65,-0.35,1644.0
111/06/29,3501258.0,153185252,43.5,43.95,43.5,43.7,0.05,2159.0
111/06/30,6623433.0,289927304,43.95,44.15,43.5,43.8,0.1,2462.0
