日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/08/02,395217.0,26370337,66.7,67.1,66.4,67.1,0.6,304.0
110/08/03,277259.0,17648325,63.8,64.5,63.1,63.3,-3.799999999999997,242.0
110/08/04,273653.0,17212134,64.0,64.0,62.3,62.5,-0.8,232.0
110/08/05,169754.0,10616770,63.0,63.0,62.2,62.4,-0.1,146.0
110/08/06,223075.0,13866308,62.4,62.4,62.1,62.1,-0.3,197.0
110/08/09,324647.0,19818503,62.1,62.1,60.6,60.7,-1.4,261.0
110/08/10,359360.0,21392368,60.7,60.7,59.1,59.2,-1.5,281.0
110/08/11,215464.0,12624583,59.2,59.4,58.0,58.1,-1.1,166.0
110/08/12,169008.0,9842969,58.2,58.6,58.1,58.3,0.2,110.0
110/08/13,268327.0,15390458,58.3,58.3,56.8,56.8,-1.5,211.0
110/08/16,229798.0,12845887,56.6,56.7,55.5,55.6,-1.2,177.0
110/08/17,285663.0,15790050,56.1,56.1,54.5,54.5,-1.1,212.0
110/08/18,193631.0,10584030,54.5,56.0,53.7,55.9,1.4,146.0
110/08/19,102415.0,5595804,55.9,55.9,54.3,54.3,-1.6,95.0
110/08/20,227545.0,12250367,54.5,54.5,53.2,53.2,-1.1,179.0
110/08/23,108228.0,5887675,53.4,54.8,53.4,54.6,1.4,102.0
110/08/24,147352.0,8005481,55.0,55.3,54.0,54.1,-0.5,144.0
110/08/25,175374.0,9582363,54.5,55.1,54.4,54.4,0.3,154.0
110/08/26,478652.0,25722874,54.2,54.4,53.2,53.5,-0.9,349.0
110/08/27,162102.0,8790518,54.4,54.6,53.7,54.0,0.5,146.0
110/08/30,76546.0,4156966,55.1,55.1,54.0,54.7,0.7,92.0
110/08/31,358295.0,19413839,54.7,54.7,53.9,54.1,-0.6,294.0
