日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
108/07/01,438074.0,29818966,67.3,68.8,67.1,68.3,1.5,353.0
108/07/02,253008.0,17411160,69.0,69.1,68.5,68.5,0.2,214.0
108/07/03,850001.0,58927970,69.0,70.1,67.8,69.6,1.1,626.0
108/07/04,239009.0,16679130,70.3,70.3,69.2,69.3,-0.3,203.0
108/07/05,172184.0,12036471,70.3,70.3,69.6,70.0,0.7,130.0
108/07/08,161002.0,11258442,70.0,70.2,69.7,69.8,-0.2,129.0
108/07/09,167000.0,11635700,69.8,69.9,69.6,69.6,-0.2,104.0
108/07/10,517011.0,36211983,69.7,70.4,69.6,70.4,0.8,373.0
108/07/11,870253.0,59627451,68.3,69.6,67.5,68.9,-1.5,617.0
108/07/12,435138.0,29713934,69.1,69.4,67.9,67.9,-1.0,322.0
108/07/15,93002.0,6320136,68.5,68.6,67.8,67.8,-0.1,87.0
108/07/16,141100.0,9542880,67.8,68.0,67.3,67.4,-0.4,106.0
108/07/17,75200.0,5059398,67.5,67.7,67.0,67.0,-0.4,77.0
108/07/18,161264.0,10696049,67.0,67.1,65.7,65.7,-1.3,141.0
108/07/19,114001.0,7520468,66.2,66.7,65.7,65.8,0.1,102.0
108/07/22,141001.0,9288066,65.8,66.2,65.5,65.7,-0.1,118.0
108/07/23,167001.0,10966266,65.7,65.9,65.5,65.5,-0.2,140.0
108/07/24,697040.0,46900160,65.6,68.2,65.6,67.6,2.1,449.0
108/07/25,491002.0,33672740,67.8,69.2,67.3,68.8,1.2,308.0
108/07/26,142007.0,9688290,68.8,68.8,68.0,68.3,-0.5,116.0
108/07/29,137066.0,9273193,68.7,68.7,67.4,67.7,-0.6,122.0
108/07/30,143007.0,9634576,67.7,68.0,66.9,66.9,-0.8,119.0
108/07/31,262037.0,17675544,67.0,68.3,66.9,68.3,1.4,162.0
