日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/04/01,1106582.0,48577636,43.4,44.3,43.05,44.1,0.25,859.0
109/04/06,639069.0,27895712,44.2,44.65,43.0,43.9,-0.2,512.0
109/04/07,1551051.0,70225907,44.6,46.8,44.3,46.65,2.75,1063.0
109/04/08,963248.0,45232894,46.65,47.65,45.65,47.1,0.45,642.0
109/04/09,1374211.0,66147193,47.5,49.5,46.5,48.5,1.4,955.0
109/04/10,691020.0,33138954,48.7,48.7,47.2,48.2,-0.3,516.0
109/04/13,527500.0,25229942,48.0,49.1,47.3,47.3,-0.9,410.0
109/04/14,489016.0,23357642,47.3,48.05,47.3,47.8,0.5,360.0
109/04/15,1028923.0,50042620,48.5,49.2,48.0,48.5,0.7,699.0
109/04/16,702308.0,34407057,48.5,49.4,48.15,48.75,0.25,492.0
109/04/17,608328.0,29884116,50.1,50.5,48.4,48.45,-0.3,450.0
109/04/20,426206.0,20740686,48.5,49.25,47.6,48.75,0.3,346.0
109/04/21,527100.0,25048350,48.2,48.6,47.0,47.0,-1.75,376.0
109/04/22,242232.0,11414036,46.25,48.0,45.95,48.0,1.0,194.0
109/04/23,269240.0,12910638,48.3,48.55,47.6,48.3,0.3,205.0
109/04/24,168102.0,8087230,48.5,48.55,47.8,47.9,-0.4,142.0
109/04/27,274077.0,13386882,48.5,49.25,48.25,48.9,1.0,234.0
109/04/28,451156.0,22231132,50.0,50.0,49.0,49.0,0.1,329.0
109/04/29,1673276.0,85917581,49.6,53.4,49.4,52.0,3.0,1161.0
109/04/30,2069428.0,113740632,53.0,56.7,52.7,56.1,4.1,1583.0
