日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
105/12/01,122000.0,11504100,94.8,94.8,94.0,94.0,0.0,112.0
105/12/02,68000.0,6397600,94.9,94.9,93.7,93.7,-0.3,65.0
105/12/05,117001.0,10990294,94.6,94.7,93.5,93.6,-0.1,111.0
105/12/06,750167.0,72084182,94.6,97.5,94.0,97.0,3.4,612.0
105/12/07,336017.0,32635566,97.7,98.1,96.5,97.4,0.4,297.0
105/12/08,254332.0,24641472,97.4,98.0,96.0,96.0,-1.4,232.0
105/12/09,161351.0,15549082,97.0,97.0,95.6,96.2,0.2,138.0
105/12/12,443280.0,42864260,97.1,98.0,95.4,96.2,0.0,381.0
105/12/13,185003.0,17688086,96.3,96.9,95.2,95.2,-1.0,162.0
105/12/14,168000.0,16000700,96.0,96.0,95.0,95.0,-0.2,145.0
105/12/15,287000.0,26977900,95.0,95.6,93.3,93.5,-1.5,256.0
105/12/16,226014.0,21222000,93.5,94.4,93.4,94.0,0.5,196.0
105/12/19,146001.0,13618001,93.6,93.9,92.7,92.7,-1.3,138.0
105/12/20,213001.0,19704801,92.7,93.5,91.8,92.8,0.1,167.0
105/12/21,229020.0,21200960,92.5,93.7,92.0,92.3,-0.5,207.0
105/12/22,166001.0,15299799,93.3,93.4,91.6,92.0,-0.3,145.0
105/12/23,141001.0,12908992,92.0,92.5,91.0,91.1,-0.9,126.0
105/12/26,81004.0,7433792,91.4,92.2,91.4,91.7,0.6,72.0
105/12/27,38001.0,3492298,92.3,92.4,91.5,91.7,0.0,34.0
105/12/28,158009.0,14582800,92.3,92.6,92.0,92.2,0.5,116.0
105/12/29,135004.0,12576296,92.2,94.0,92.2,93.7,1.5,112.0
105/12/30,139006.0,13053514,93.7,94.2,93.7,93.8,0.1,101.0
