日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/09/01,1570251.0,98798582,62.2,63.8,61.6,62.2,0.4,1134.0
109/09/02,1038683.0,64287463,62.8,63.3,61.1,61.3,-0.9,706.0
109/09/03,552001.0,33678861,61.7,62.0,60.4,60.8,-0.5,408.0
109/09/04,928005.0,55560900,59.0,60.8,58.9,59.7,-1.1,632.0
109/09/07,362098.0,21583582,60.0,60.5,59.0,59.1,-0.6,261.0
109/09/08,836028.0,48512413,59.5,59.8,57.3,57.3,-1.8,539.0
109/09/09,335006.0,19312048,57.3,58.5,56.5,58.1,0.8,279.0
109/09/10,1287151.0,72942507,58.1,58.5,55.8,57.0,-1.1,764.0
109/09/11,947005.0,52768982,57.0,57.0,55.0,56.0,-1.0,561.0
109/09/14,574002.0,32170112,56.0,56.5,55.6,56.1,0.1,364.0
109/09/15,1155101.0,65421187,56.3,57.0,56.2,56.9,0.8,629.0
109/09/16,645112.0,36915060,57.0,57.7,56.5,57.0,0.1,372.0
109/09/17,252012.0,14461196,57.3,57.7,57.0,57.1,0.1,194.0
109/09/18,478925.0,27652789,57.4,58.3,57.1,58.3,1.2,302.0
109/09/21,713917.0,41728649,58.7,59.5,57.6,57.6,-0.7,409.0
109/09/22,572104.0,32637513,57.6,57.8,56.4,56.4,-1.2,349.0
109/09/23,220005.0,12370980,56.8,56.8,55.7,56.1,-0.3,199.0
109/09/24,426471.0,23450105,56.1,56.1,54.3,54.4,-1.7,284.0
109/09/25,868158.0,45708720,54.2,55.2,51.2,53.0,-1.4,430.0
109/09/28,485056.0,25817746,53.5,53.9,52.9,53.9,0.9,427.0
109/09/29,222001.0,11881253,53.9,54.3,53.0,53.6,-0.3,156.0
109/09/30,1118074.0,61149765,53.6,55.8,53.4,55.3,1.7,722.0
