日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/01/03,274112.0,15310230,56.5,56.6,55.3,55.4,-1.1,188.0
111/01/04,93145.0,5174417,55.5,56.1,55.4,55.5,0.1,82.0
111/01/05,167022.0,9173299,55.5,55.5,54.6,55.0,-0.5,140.0
111/01/06,61079.0,3342465,55.0,55.6,54.4,54.5,-0.5,57.0
111/01/07,93241.0,5032185,54.5,54.5,53.6,53.9,-0.6,91.0
111/01/10,446054.0,24670657,54.0,56.0,54.0,55.8,1.9,290.0
111/01/11,496706.0,27916200,56.5,57.0,55.3,55.3,-0.5,362.0
111/01/12,127084.0,7026703,55.9,55.9,55.0,55.1,-0.2,85.0
111/01/13,523846.0,29508261,55.3,57.0,55.2,56.5,1.4,293.0
111/01/14,370317.0,20530333,56.5,56.6,54.6,55.3,-1.2,241.0
111/01/17,204165.0,11219651,55.2,55.2,54.8,55.0,-0.3,141.0
111/01/18,112792.0,6205971,55.0,55.2,54.8,55.0,0.0,97.0
111/01/19,85418.0,4687441,55.0,55.0,54.5,54.9,-0.1,146.0
111/01/20,156031.0,8532594,54.7,55.0,54.4,54.6,-0.3,123.0
111/01/21,241411.0,13009362,54.2,54.5,53.5,53.5,-1.1,177.0
111/01/24,296026.0,15598402,53.0,53.1,51.8,52.8,-0.7,156.0
111/01/25,153080.0,7996464,52.5,52.5,51.8,52.3,-0.5,132.0
111/01/26,311190.0,16493159,52.3,53.9,52.2,53.6,1.3,194.0
