日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
106/11/01,1754120.0,204887600,116.0,118.0,115.5,116.5,1.0,1106.0
106/11/02,580485.0,67377775,116.5,117.0,115.5,116.0,-0.5,330.0
106/11/03,1826601.0,215292717,116.0,119.0,115.5,119.0,3.0,1166.0
106/11/06,985881.0,116266958,119.5,119.5,117.0,118.0,-1.0,612.0
106/11/07,1975295.0,234224105,118.5,120.0,117.5,118.0,0.0,1193.0
106/11/08,1500200.0,174763400,118.0,118.5,115.5,116.0,-2.0,885.0
106/11/09,994033.0,114592328,116.0,117.0,114.0,115.0,-1.0,643.0
106/11/10,417072.0,47882315,115.5,115.5,114.0,115.0,0.0,309.0
106/11/13,646636.0,73887184,115.0,115.5,113.5,113.5,-1.5,453.0
106/11/14,660359.0,74670426,113.5,114.0,112.5,113.0,-0.5,416.0
106/11/15,260100.0,29448400,113.0,114.0,112.0,114.0,1.0,234.0
106/11/16,300000.0,34067000,113.5,114.0,113.0,113.0,-1.0,236.0
106/11/17,240336.0,27512804,114.5,115.0,114.0,114.5,1.5,189.0
106/11/20,564001.0,64578614,114.0,115.5,114.0,114.0,-0.5,384.0
106/11/21,1362407.0,158776322,116.0,117.5,115.5,116.5,2.5,818.0
106/11/22,925200.0,107798300,117.5,118.0,116.0,116.5,0.0,636.0
106/11/23,552150.0,64077975,116.5,117.5,115.5,116.5,0.0,411.0
106/11/24,684000.0,80305500,117.0,118.5,116.0,117.0,0.5,522.0
106/11/27,2106127.0,251212859,119.0,121.5,117.0,117.0,0.0,1552.0
106/11/28,888000.0,103763000,119.0,119.0,115.5,116.0,-1.0,696.0
106/11/29,428100.0,49734600,116.5,117.0,115.5,115.5,-0.5,346.0
106/11/30,850759.0,97576905,115.5,116.5,113.5,115.0,-0.5,622.0
