日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/05/03,40014.0,2038629,51.5,51.5,50.7,50.9,-0.2,49.0
111/05/04,107132.0,5472197,50.9,51.9,50.5,50.7,-0.2,108.0
111/05/05,329217.0,16942940,51.3,52.0,51.0,51.6,0.9,222.0
111/05/06,87194.0,4431336,51.3,51.3,50.6,50.8,-0.8,101.0
111/05/09,138019.0,6871301,50.5,50.5,49.45,49.45,-1.35,117.0
111/05/10,252162.0,12478544,48.3,50.3,48.3,49.7,0.25,230.0
111/05/11,165523.0,8330871,49.95,50.9,49.6,50.4,0.7,150.0
111/05/12,113122.0,5672594,49.7,50.5,49.7,49.85,-0.55,112.0
111/05/13,118302.0,5986169,50.6,51.0,50.2,50.9,1.05,83.0
111/05/16,101010.0,5145509,51.6,51.6,50.5,50.8,-0.1,67.0
111/05/17,80223.0,4126982,51.0,51.7,51.0,51.4,0.6,114.0
111/05/18,121020.0,6286461,52.0,52.6,51.6,51.9,0.5,103.0
111/05/19,115027.0,5948337,51.1,52.0,51.0,51.9,0.0,79.0
111/05/20,570670.0,30552929,52.3,54.1,52.3,53.7,1.8,441.0
111/05/23,319275.0,17271842,53.7,54.8,53.2,53.9,0.2,245.0
111/05/24,154163.0,8239727,54.0,54.4,52.9,53.0,-0.9,132.0
111/05/25,946919.0,52223966,53.5,56.4,53.2,55.3,2.3,704.0
111/05/26,275480.0,15226300,56.0,56.0,54.5,54.7,-0.6,251.0
111/05/27,226329.0,12515390,55.4,55.9,54.8,55.1,0.4,211.0
111/05/30,209176.0,11625076,55.8,56.0,55.3,55.5,0.4,181.0
111/05/31,211046.0,11782951,55.8,56.1,55.4,55.5,0.0,161.0
