日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/02/07,1045677.0,58249947,53.7,56.9,53.6,56.4,2.8,569.0
111/02/08,1062822.0,60797025,57.0,57.8,56.5,57.3,0.9,648.0
111/02/09,558308.0,32267291,58.0,58.3,57.2,57.8,0.5,517.0
111/02/10,257544.0,14827947,58.3,58.3,57.3,57.5,-0.3,294.0
111/02/11,355488.0,20576466,57.5,58.3,57.3,57.9,0.4,238.0
111/02/14,275600.0,15773484,57.8,57.8,56.6,57.3,-0.6,243.0
111/02/15,1837555.0,109728983,58.3,60.7,57.7,60.1,2.8,1096.0
111/02/16,1105665.0,66495565,60.8,60.9,59.8,60.2,0.1,743.0
111/02/17,385625.0,23070761,60.8,60.8,59.2,59.3,-0.9,380.0
111/02/18,238419.0,14121014,58.6,59.5,58.6,59.3,0.0,205.0
111/02/21,172064.0,10151329,59.5,59.5,58.7,59.3,0.0,380.0
111/02/22,284746.0,16637640,59.3,59.5,57.8,58.7,-0.6,309.0
111/02/23,347276.0,20637647,58.9,59.9,58.7,59.5,0.8,243.0
111/02/24,441088.0,25852988,59.0,59.6,57.6,58.4,-1.1,290.0
111/02/25,161182.0,9382494,58.9,58.9,57.7,58.2,-0.2,291.0
