日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/07/01,197738.0,12986770,66.4,66.6,64.8,65.0,-1.0,179.0
110/07/02,324224.0,21421037,65.1,66.6,65.1,65.8,0.8,244.0
110/07/05,733326.0,49352198,66.1,68.3,66.1,68.0,2.2,542.0
110/07/06,281009.0,18905377,67.4,68.0,66.8,66.9,-1.1,240.0
110/07/07,295173.0,19667271,66.9,67.6,66.1,66.2,-0.7,221.0
110/07/08,153016.0,10130568,66.6,66.6,66.0,66.0,-0.2,130.0
110/07/09,225007.0,14780371,65.8,66.2,65.4,65.6,-0.4,169.0
110/07/12,415090.0,27403128,66.5,66.6,65.7,65.7,0.1,281.0
110/07/13,739946.0,49895104,66.1,68.4,66.0,66.8,1.1,577.0
110/07/14,290457.0,19390564,67.5,67.6,66.1,66.5,-0.3,212.0
110/07/15,391827.0,26333043,67.0,67.8,66.6,67.4,0.9,244.0
110/07/16,440090.0,29891289,67.3,68.4,67.3,68.2,0.8,299.0
110/07/19,215987.0,14677362,68.4,68.4,67.7,67.8,-0.4,178.0
110/07/20,297263.0,19944231,67.8,67.8,66.7,66.8,-1.0,187.0
110/07/21,256159.0,17029670,67.8,67.8,65.8,66.0,-0.8,199.0
110/07/22,334255.0,22505430,66.6,67.9,66.6,67.4,1.4,250.0
110/07/23,569718.0,38946514,67.6,69.0,67.6,68.5,1.1,397.0
110/07/26,553829.0,38378863,69.0,69.7,68.8,69.3,0.8,364.0
110/07/27,535597.0,36556686,69.7,69.9,67.4,67.6,-1.7,363.0
110/07/28,315086.0,20929662,67.6,67.8,65.5,66.5,-1.1,259.0
110/07/29,167181.0,11134545,66.6,67.0,66.3,66.8,0.3,133.0
110/07/30,232271.0,15533941,66.9,67.2,66.5,66.5,-0.3,179.0
