日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
105/01/04,1625498.0,197129758,119.0,123.5,118.5,121.5,2.5,1185.0
105/01/05,1463098.0,177806760,121.5,123.0,120.0,120.5,-1.0,1096.0
105/01/06,1090206.0,132288820,121.5,123.5,119.0,120.5,0.0,732.0
105/01/07,1717676.0,202828268,119.5,122.5,114.0,118.5,-2.0,1149.0
105/01/08,936569.0,111432625,117.5,121.0,116.0,119.5,1.0,739.0
105/01/11,1246329.0,149762322,119.5,122.0,119.0,119.0,-0.5,930.0
105/01/12,2671450.0,329989450,120.5,126.5,120.0,121.0,2.0,1823.0
105/01/13,1035207.0,126960168,123.0,124.0,120.5,124.0,3.0,744.0
105/01/14,1238518.0,148662895,121.0,122.0,117.5,119.5,-4.5,883.0
105/01/15,540080.0,64249780,121.5,121.5,117.0,117.0,-2.5,412.0
105/01/18,1559030.0,188886760,114.0,126.0,113.5,125.5,8.5,977.0
105/01/19,2532007.0,324966910,125.5,131.0,124.0,130.0,4.5,1570.0
105/01/20,1313253.0,166286119,129.0,129.5,121.0,123.0,-7.0,1052.0
105/01/21,868463.0,106918523,124.5,126.0,121.0,121.0,-2.0,687.0
105/01/22,648060.0,79043820,123.0,124.0,119.0,122.0,1.0,522.0
105/01/25,1349500.0,172043247,125.0,129.5,125.0,127.0,5.0,922.0
105/01/26,930148.0,118381296,126.0,129.0,125.0,126.0,-1.0,572.0
105/01/27,2029046.0,258756722,128.0,131.0,122.0,123.5,-2.5,1416.0
105/01/28,832006.0,102890298,123.5,125.0,121.5,124.5,1.0,637.0
105/01/29,499000.0,61738000,125.0,125.0,122.5,124.0,-0.5,398.0
105/01/30,477002.0,59159268,124.0,125.0,123.0,124.0,0.0,344.0
