日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
101/08/01,10210715.0,508544273,50.5,50.5,49.45,49.7,-1.3,3829.0
101/08/03,6114971.0,301954458,49.2,49.85,48.55,49.4,-0.3,2804.0
101/08/06,10096590.0,513860570,50.2,51.4,50.1,51.4,2.0,3971.0
101/08/07,13667170.0,677147228,49.95,50.1,49.0,49.0,-2.3999999999999986,5378.0
101/08/08,7768183.0,385708143,49.5,50.1,49.1,49.8,0.8,3353.0
101/08/09,6594265.0,329275084,50.0,50.4,49.4,49.6,-0.2,2868.0
101/08/10,9331804.0,456013206,49.9,49.9,48.3,48.6,-1.0,3560.0
101/08/13,5437983.0,267711259,48.6,49.85,48.5,49.2,0.6,2843.0
101/08/14,3742284.0,185643462,49.5,49.85,49.4,49.55,0.35,2046.0
101/08/15,2104869.0,104095177,49.65,49.7,49.25,49.45,-0.1,1298.0
101/08/16,14729462.0,749407107,49.85,51.6,49.7,50.5,1.05,5806.0
101/08/17,4821693.0,244267945,50.5,51.2,50.3,50.5,0.0,2341.0
101/08/20,3539705.0,176546937,50.5,50.8,49.5,49.7,-0.8,1906.0
101/08/21,5823367.0,295764286,51.0,51.3,50.2,50.4,0.7,2427.0
101/08/22,2875537.0,145134371,50.7,50.9,50.0,50.9,0.5,1386.0
101/08/23,2698734.0,137387034,51.2,51.2,50.5,51.0,0.1,1297.0
101/08/24,3349615.0,169405926,50.8,51.1,50.3,50.6,-0.4,1754.0
101/08/27,3104672.0,155397312,50.9,51.0,49.7,49.8,-0.8,1513.0
101/08/28,4090382.0,204005653,49.75,50.2,49.4,50.0,0.2,2087.0
101/08/29,11034133.0,550793978,50.7,51.2,49.35,50.0,0.0,4352.0
101/08/30,4901901.0,244538374,50.4,50.4,49.5,49.6,-0.4,2171.0
101/08/31,3370685.0,168708054,50.2,50.3,49.65,50.2,0.6,1583.0
