日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
100/06/01,6752636.0,268606674,39.45,40.2,39.3,39.8,0.55,2450.0
100/06/02,5180300.0,206183228,39.5,40.25,39.1,40.05,0.25,1870.0
100/06/03,2767750.0,112490424,40.5,40.9,40.25,40.7,0.65,1295.0
100/06/07,2822560.0,114506543,40.5,41.0,39.75,41.0,0.3,1329.0
100/06/08,2556876.0,104310996,40.45,41.4,40.3,40.3,-0.7,1248.0
100/06/09,1892883.0,75268194,40.4,40.75,39.25,39.25,-1.05,1127.0
100/06/10,4856816.0,197797450,40.65,41.2,40.0,40.0,0.75,2284.0
100/06/13,1844548.0,73511090,40.0,40.5,39.3,39.75,-0.25,994.0
100/06/14,2295600.0,90691667,40.15,40.2,39.2,39.4,-0.35,1173.0
100/06/15,3712221.0,142936493,39.45,39.65,38.05,38.6,-0.8,2014.0
100/06/16,2005480.0,76272207,38.3,38.3,37.9,38.0,-0.6,1009.0
100/06/17,3165290.0,122093678,38.2,39.0,37.95,38.8,0.8,1662.0
100/06/20,2996394.0,116656755,39.3,39.45,38.2,38.8,0.0,1295.0
100/06/21,2523282.0,99783512,39.4,40.0,39.1,39.55,0.75,1396.0
100/06/22,1512124.0,59893631,39.7,39.95,39.2,39.35,-0.2,908.0
100/06/23,635429.0,25009508,39.4,39.7,39.15,39.2,-0.15,441.0
100/06/24,1018210.0,40351143,39.2,39.9,39.2,39.7,0.5,636.0
100/06/27,2638267.0,106214691,39.5,40.65,39.5,40.0,0.3,1554.0
100/06/28,1101391.0,44091340,40.1,40.35,39.9,40.0,0.0,756.0
100/06/29,2179985.0,87900641,40.0,40.65,40.0,40.5,0.5,1118.0
100/06/30,1682554.0,68091694,40.6,40.7,40.15,40.35,-0.15,897.0
