日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
100/11/01,12732033.0,460559857,36.25,36.7,35.5,36.7,0.45,4872.0
100/11/02,17021586.0,635311596,36.0,38.1,35.9,37.8,1.1,6391.0
100/11/03,22238896.0,855169249,37.8,39.2,37.6,38.05,0.25,8390.0
100/11/04,20652548.0,809704737,39.4,39.9,38.55,39.2,1.15,7119.0
100/11/07,8169171.0,316904032,39.45,39.45,38.2,38.6,-0.6,3639.0
100/11/08,12861502.0,497225532,38.2,39.4,38.0,38.0,-0.6,5901.0
100/11/09,13663342.0,512822219,38.5,38.8,36.5,37.0,-1.0,6012.0
100/11/10,13559245.0,478156505,35.8,36.4,34.7,35.1,-1.9,5672.0
100/11/11,20304121.0,744843465,35.8,37.55,35.7,37.55,2.45,7772.0
100/11/14,23568192.0,902806382,38.5,39.05,37.55,37.55,0.0,8103.0
100/11/15,14314189.0,528398102,37.55,37.55,36.5,36.7,-0.85,6127.0
100/11/16,18830272.0,704428601,37.0,38.2,36.7,36.7,0.0,8220.0
100/11/17,10819877.0,395400776,36.7,37.45,35.3,37.25,0.55,5274.0
100/11/18,8172566.0,296751755,36.25,36.95,35.8,36.0,-1.25,3788.0
100/11/21,10747605.0,372550820,36.0,36.0,33.8,33.8,-2.2,4572.0
100/11/22,9746329.0,334971861,34.1,34.85,33.5,34.05,0.25,4745.0
100/11/23,27257556.0,884727194,33.4,33.4,31.7,31.7,-2.35,12771.0
100/11/24,26590212.0,848551733,30.9,32.7,30.9,32.2,0.5,10269.0
100/11/25,23184373.0,711495613,32.45,32.95,29.95,29.95,-2.25,8699.0
100/11/28,9639166.0,298225677,30.55,31.35,30.45,31.25,1.3,4754.0
100/11/29,8923253.0,282845173,31.85,32.0,31.25,32.0,0.75,4353.0
100/11/30,10012242.0,311697457,32.0,32.3,30.2,30.35,-1.65,4671.0
