日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/04/01,8777954.0,434931405,49.7,49.95,49.2,49.6,0.1,4616.0
110/04/06,9683271.0,483843661,49.7,50.3,49.65,50.0,0.4,4901.0
110/04/07,7044297.0,352161520,50.1,50.4,49.8,50.0,0.0,3471.0
110/04/08,9666152.0,482919575,50.0,50.2,49.7,49.8,-0.2,4588.0
110/04/09,8258229.0,407965040,49.8,49.9,49.1,49.45,-0.35,4226.0
110/04/12,6213207.0,309775689,49.55,50.0,49.55,49.95,0.5,2734.0
110/04/13,7814049.0,391984263,50.1,50.5,49.85,49.85,-0.1,3653.0
110/04/14,6968627.0,345287012,49.85,50.0,49.0,49.55,-0.3,3797.0
110/04/15,5965520.0,298382160,49.65,50.3,49.55,50.1,0.55,2717.0
110/04/16,10420873.0,527356659,50.2,51.5,50.1,51.4,1.3,4915.0
110/04/19,11466232.0,606371358,52.2,53.4,52.0,53.1,1.7,6104.0
110/04/20,6183334.0,327069632,53.1,53.3,52.3,53.1,0.0,3244.0
110/04/21,7756908.0,416459740,52.9,54.2,52.6,54.1,1.0,4533.0
110/04/22,15760818.0,857821534,54.1,54.8,52.5,52.7,-1.4,6751.0
110/04/23,6185111.0,326893910,52.7,53.3,52.2,53.2,0.5,3223.0
110/04/26,8289025.0,449348533,54.2,54.8,53.5,54.3,1.1,4224.0
110/04/27,5446290.0,293704512,54.4,54.4,53.5,54.1,-0.2,3016.0
110/04/28,4913085.0,263968409,54.1,54.1,53.5,53.7,-0.4,2675.0
110/04/29,5873984.0,312998299,53.7,53.9,53.1,53.1,-0.6,3481.0
