日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/11/01,5935007.0,236751743,39.95,40.2,39.4,40.0,0.4,3510.0
111/11/02,5220542.0,209609281,39.6,40.9,39.5,40.9,0.9,3406.0
111/11/03,4889038.0,197238603,40.0,40.85,39.8,40.35,-0.55,4260.0
111/11/04,5024392.0,202295528,40.2,40.75,39.85,40.7,0.35,3030.0
111/11/07,7238897.0,298496596,40.55,41.8,40.25,41.8,1.1,4171.0
111/11/08,7538898.0,323169181,41.8,43.8,41.7,43.45,1.65,5503.0
111/11/09,11869091.0,522793264,43.45,44.8,43.45,43.6,0.15,6512.0
111/11/10,5880219.0,255405894,43.45,43.85,43.1,43.3,-0.3,3231.0
111/11/11,10755130.0,476955536,44.5,44.8,43.7,44.65,1.35,5832.0
111/11/14,9706111.0,439508567,44.9,45.75,44.4,45.25,0.6,5812.0
111/11/15,8462253.0,382480665,45.25,45.6,44.75,45.5,0.25,4773.0
111/11/16,10960859.0,489949176,45.5,45.7,44.15,44.25,-1.25,6872.0
111/11/17,7047359.0,308409145,43.9,44.1,43.2,43.95,-0.3,4458.0
111/11/18,3728659.0,165763255,44.0,44.9,44.0,44.45,0.5,2363.0
111/11/21,3121588.0,138058014,44.2,44.7,43.85,44.1,-0.35,2099.0
111/11/22,3732999.0,164449860,44.45,44.5,43.7,43.95,-0.15,2549.0
111/11/23,2395934.0,106028198,44.3,44.5,44.1,44.2,0.25,1941.0
111/11/24,5459769.0,244687071,44.5,45.2,44.2,45.2,1.0,3652.0
111/11/25,5733742.0,261129374,45.6,46.0,45.2,45.35,0.15,3857.0
111/11/28,4052398.0,181855178,44.7,45.35,44.45,45.25,-0.1,2776.0
111/11/29,4193405.0,191014711,45.4,45.9,45.05,45.9,0.65,2660.0
111/11/30,10068534.0,465506050,46.05,46.85,45.55,46.15,0.25,3817.0
