日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
106/01/03,1674793.0,61627577,36.8,36.9,36.75,36.75,-0.05,928.0
106/01/04,2375041.0,87671703,36.9,37.0,36.8,36.85,0.1,1135.0
106/01/05,2377361.0,87625357,36.85,36.95,36.75,36.9,0.05,1378.0
106/01/06,2298656.0,85244231,37.0,37.25,37.0,37.1,0.2,994.0
106/01/09,4162682.0,155488570,37.2,37.6,37.1,37.5,0.4,2020.0
106/01/10,2906721.0,109032652,37.5,37.7,37.2,37.6,0.1,1239.0
106/01/11,8179091.0,311075858,37.95,38.3,37.8,37.8,0.2,2969.0
106/01/12,3117491.0,118415558,37.95,38.05,37.9,38.0,0.2,1384.0
106/01/13,2556654.0,97000617,38.05,38.15,37.8,37.9,-0.1,1088.0
106/01/16,2023247.0,75842446,37.8,37.8,37.3,37.3,-0.6,998.0
106/01/17,1847747.0,69131062,37.45,37.55,37.35,37.4,0.1,777.0
106/01/18,1660741.0,61984997,37.4,37.45,37.2,37.25,-0.15,1024.0
106/01/19,2771106.0,103506447,37.25,37.55,37.15,37.3,0.05,1639.0
106/01/20,1879582.0,70558078,37.2,37.65,37.2,37.6,0.3,981.0
106/01/23,4322734.0,164199709,37.8,38.2,37.6,38.05,0.45,1859.0
106/01/24,3614757.0,137454316,38.05,38.15,37.9,38.05,0.0,1650.0
