日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
104/03/02,1584443.0,74697442,47.8,47.8,46.9,46.95,-0.05,1249.0
104/03/03,1677330.0,78433936,47.0,47.3,46.5,46.7,-0.25,1005.0
104/03/04,2451092.0,113593070,47.0,47.0,46.2,46.2,-0.5,1462.0
104/03/05,1741629.0,80583305,46.25,46.5,46.1,46.2,0.0,1141.0
104/03/06,1104229.0,51347839,46.65,46.65,46.3,46.45,0.25,524.0
104/03/09,1973024.0,90928949,46.4,46.4,46.0,46.0,-0.45,1363.0
104/03/10,2872062.0,131259916,46.05,46.2,45.4,45.45,-0.55,1810.0
104/03/11,3165249.0,142841505,45.05,45.6,45.0,45.0,-0.45,1948.0
104/03/12,2374567.0,107312153,45.05,45.4,45.0,45.35,0.35,1608.0
104/03/13,2989777.0,135399266,45.4,45.45,45.15,45.15,-0.2,1426.0
104/03/16,3654698.0,165838419,45.15,45.6,45.05,45.45,0.3,1865.0
104/03/17,2965547.0,135697315,45.6,46.2,45.5,45.75,0.3,1981.0
104/03/18,3539231.0,162445142,45.75,46.1,45.75,45.8,0.05,2000.0
104/03/19,5143641.0,239488518,46.0,46.95,46.0,46.9,1.1,2447.0
104/03/20,7671908.0,363185887,46.95,47.75,46.75,47.3,0.4,2918.0
104/03/23,3187598.0,150113870,47.3,47.5,46.8,46.85,-0.45,1783.0
104/03/24,2678251.0,124972349,46.85,46.9,46.35,46.7,-0.15,1721.0
104/03/25,5449800.0,251431141,46.4,46.95,45.75,45.8,-0.9,2907.0
104/03/26,2529686.0,116657155,45.8,46.45,45.65,46.45,0.65,1578.0
104/03/27,8536541.0,407295482,47.1,48.2,47.1,47.7,1.25,3735.0
104/03/30,3273589.0,156450117,48.2,48.4,47.3,47.45,-0.25,1900.0
104/03/31,3039003.0,145168194,48.0,48.0,47.45,48.0,0.55,1858.0
