日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
107/05/02,3617451.0,130048417,35.6,36.35,35.5,36.0,0.35,1892.0
107/05/03,2482476.0,88486483,35.95,35.95,35.5,35.5,-0.5,1345.0
107/05/04,3419430.0,120464174,35.4,35.5,35.1,35.1,-0.4,1371.0
107/05/07,1673234.0,59047048,35.25,35.5,35.1,35.4,0.3,951.0
107/05/08,1452749.0,51395310,35.3,35.5,35.2,35.5,0.1,759.0
107/05/09,1499689.0,53167472,35.45,35.6,35.35,35.45,-0.05,916.0
107/05/10,1575382.0,55955604,35.5,35.7,35.4,35.55,0.1,836.0
107/05/11,2179770.0,77612214,35.7,35.75,35.4,35.55,0.0,1220.0
107/05/14,3952297.0,141070243,35.7,35.95,35.5,35.85,0.3,1681.0
107/05/15,2529063.0,90291777,35.95,35.95,35.6,35.6,-0.25,1343.0
107/05/16,4606386.0,165385987,35.6,36.1,35.6,35.8,0.2,2020.0
107/05/17,2462687.0,88142941,36.0,36.1,35.6,35.6,-0.2,1210.0
107/05/18,2844924.0,100769645,35.75,35.75,35.3,35.35,-0.25,1280.0
107/05/21,3471578.0,123665615,35.45,35.9,35.4,35.8,0.45,1338.0
107/05/22,3113350.0,111900104,36.0,36.1,35.8,35.8,0.0,1555.0
107/05/23,1775589.0,63540669,35.9,36.0,35.6,35.7,-0.1,1072.0
107/05/24,1995581.0,71145721,35.9,35.95,35.55,35.6,-0.1,995.0
107/05/25,2643619.0,94466784,35.55,35.85,35.55,35.8,0.2,1293.0
107/05/28,1884269.0,67419068,35.9,35.9,35.7,35.7,-0.1,871.0
107/05/29,2672988.0,95453453,35.7,35.8,35.65,35.65,-0.05,999.0
107/05/30,4093781.0,145068102,35.55,35.6,35.3,35.3,-0.35,1741.0
107/05/31,6597100.0,237281213,35.45,36.15,35.4,36.15,0.85,1553.0
