日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
104/08/03,3542589.0,140520087,39.8,39.9,39.25,39.9,-0.1,1669.0
104/08/04,3780527.0,149763980,39.7,39.8,39.3,39.8,-0.1,1694.0
104/08/05,5150305.0,202549621,39.5,39.55,39.2,39.25,-0.55,2430.0
104/08/06,6691070.0,260374780,39.0,39.2,38.75,39.0,-0.25,2447.0
104/08/07,4559943.0,177079759,38.55,39.1,38.35,39.1,0.1,1608.0
104/08/10,2944469.0,114404955,38.95,39.0,38.7,38.9,-0.2,1380.0
104/08/11,3010696.0,117129854,39.0,39.1,38.65,38.9,0.0,1576.0
104/08/12,2886904.0,110767346,38.9,38.9,38.1,38.1,-0.8,1756.0
104/08/13,1570204.0,60027563,38.2,38.45,38.1,38.15,0.05,961.0
104/08/14,2578125.0,99509425,38.2,39.0,38.15,38.55,0.4,1389.0
104/08/17,4079100.0,156189845,38.4,38.5,38.1,38.1,-0.45,3056.0
104/08/18,7566890.0,278701554,38.05,38.1,36.15,36.25,-1.85,4250.0
104/08/19,7679531.0,266434150,36.0,36.0,34.05,34.1,-2.15,4181.0
104/08/20,7406964.0,251308138,33.85,34.85,33.45,34.4,0.3,3735.0
104/08/21,6968359.0,238545824,34.5,34.95,33.5,33.5,-0.9,4055.0
104/08/24,9589868.0,294741465,32.6,32.8,30.15,30.15,-3.35,4488.0
104/08/25,9539786.0,284667638,29.85,30.2,28.95,29.9,-0.25,4605.0
104/08/26,7826198.0,234280411,29.9,30.35,29.45,30.05,0.15,4007.0
104/08/27,11025037.0,352032605,30.4,33.05,30.35,32.8,2.75,5196.0
104/08/28,8467349.0,286135016,33.5,34.2,33.3,33.8,1.0,3840.0
104/08/31,5583676.0,190460860,33.85,34.8,33.4,34.8,1.0,2941.0
