日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
104/11/02,3131967.0,125164130,39.95,40.2,39.75,40.0,0.45,1816.0
104/11/03,4198548.0,168241420,40.1,40.25,39.95,40.0,0.0,1909.0
104/11/04,13039875.0,538585328,40.3,41.85,40.3,41.6,1.6,5997.0
104/11/05,5732615.0,236754843,41.8,41.9,41.0,41.1,-0.5,2640.0
104/11/06,3736005.0,152152849,41.2,41.2,40.45,40.45,-0.65,1770.0
104/11/09,3261674.0,131314786,40.5,40.65,40.0,40.2,-0.25,1737.0
104/11/10,2439931.0,97453340,40.05,40.15,39.75,40.05,-0.15,1246.0
104/11/11,3313245.0,133087422,40.5,40.7,40.0,40.05,0.0,1669.0
104/11/12,3308481.0,130460694,40.05,40.1,39.1,39.2,-0.85,1748.0
104/11/13,3292575.0,129977550,39.05,39.85,38.75,39.45,0.25,1865.0
104/11/16,8762951.0,354529249,39.8,41.1,39.8,40.55,1.1,3986.0
104/11/17,13767051.0,581808597,41.7,42.7,41.55,42.65,2.1,6605.0
104/11/18,8932976.0,378423042,42.7,42.9,41.7,41.7,-0.95,4321.0
104/11/19,5073561.0,214064377,42.1,42.55,41.8,42.55,0.85,2656.0
104/11/20,3453235.0,146678787,42.7,42.85,42.25,42.45,-0.1,1949.0
104/11/23,4428813.0,189613484,42.8,43.05,42.6,42.7,0.25,2539.0
104/11/24,3781137.0,161963922,42.6,43.0,42.55,42.95,0.25,2153.0
104/11/25,4441178.0,191501104,43.0,43.5,42.85,43.0,0.05,2396.0
104/11/26,14068064.0,632327066,43.45,45.55,43.4,45.15,2.15,6178.0
104/11/27,7184772.0,318848726,45.15,45.2,44.0,44.0,-1.15,3520.0
104/11/30,7877210.0,340676545,43.5,43.5,43.0,43.35,-0.65,3309.0
