日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
107/04/02,2727351.0,93187954,34.3,34.35,34.05,34.1,0.0,1154.0
107/04/03,3573327.0,121566853,33.95,34.15,33.85,34.15,0.05,1632.0
107/04/09,12318673.0,432200555,34.5,35.4,34.45,35.4,1.25,5187.0
107/04/10,11098138.0,396211978,35.6,36.0,35.4,35.6,0.2,5083.0
107/04/11,8410238.0,301720446,35.9,36.0,35.7,35.8,0.2,3613.0
107/04/12,13761253.0,499690958,35.95,36.7,35.95,36.2,0.4,5739.0
107/04/13,6139864.0,223897453,36.6,36.6,36.25,36.5,0.3,3025.0
107/04/16,5634630.0,206049556,36.75,36.9,36.35,36.5,0.0,2484.0
107/04/17,9859192.0,352234860,36.65,36.7,35.3,35.6,-0.9,4086.0
107/04/18,4537592.0,163094134,35.7,36.3,35.7,36.0,0.4,2432.0
107/04/19,4479871.0,162109559,36.3,36.3,36.05,36.25,0.25,2541.0
107/04/20,4580749.0,166243758,36.25,36.5,35.95,36.45,0.2,1727.0
107/04/23,3353720.0,121646445,36.45,36.55,36.1,36.3,-0.15,1700.0
107/04/24,4218771.0,151970006,36.4,36.45,35.6,36.1,-0.2,2080.0
107/04/25,4455090.0,159266456,36.0,36.0,35.45,35.85,-0.25,2024.0
107/04/26,4460986.0,158890684,35.9,35.95,35.35,35.45,-0.4,2106.0
107/04/27,2379126.0,84317644,35.7,35.75,35.25,35.55,0.1,1224.0
107/04/30,2259826.0,80401433,35.7,35.8,35.5,35.65,0.1,1354.0
