日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
107/11/01,1372298.0,59080161,42.6,43.5,42.5,43.05,0.25,879.0
107/11/02,1626344.0,70337272,43.4,43.45,43.05,43.3,0.25,825.0
107/11/05,1036656.0,44551658,43.15,43.35,42.75,43.0,-0.3,647.0
107/11/06,749559.0,32116259,43.05,43.1,42.55,42.65,-0.35,471.0
107/11/07,1066822.0,45722346,42.7,43.0,42.7,43.0,0.35,631.0
107/11/08,1751527.0,76925193,43.4,44.3,43.35,44.25,1.25,1073.0
107/11/09,1139627.0,50043852,44.25,44.25,43.6,43.85,-0.4,658.0
107/11/12,1018208.0,44608702,43.7,44.1,43.55,43.85,0.0,630.0
107/11/13,1443935.0,63986784,43.3,44.7,43.1,44.6,0.75,1074.0
107/11/14,1031953.0,46223685,44.6,45.05,44.45,45.05,0.45,679.0
107/11/15,2216934.0,101970590,45.5,46.45,45.45,45.85,0.8,1357.0
107/11/16,1247570.0,57641859,46.0,46.5,45.85,46.2,0.35,897.0
107/11/19,2011834.0,94539017,46.2,47.4,46.15,47.25,1.05,1194.0
107/11/20,1526267.0,72258269,47.1,47.6,46.95,47.45,0.2,1116.0
107/11/21,1789269.0,85153797,47.0,47.95,46.9,47.85,0.4,1122.0
107/11/22,1100064.0,52467358,47.95,48.2,46.9,47.15,-0.7,687.0
107/11/23,923851.0,43179247,46.9,47.05,46.5,46.55,-0.6,658.0
107/11/26,908271.0,42673073,46.5,47.4,46.35,47.0,0.45,684.0
107/11/27,1023685.0,48248046,47.0,47.35,46.7,47.3,0.3,829.0
107/11/28,1265283.0,60681234,47.25,48.35,47.25,48.35,1.05,1037.0
107/11/29,1173150.0,56909712,48.6,48.8,48.25,48.25,-0.1,857.0
107/11/30,4368362.0,212346912,48.5,48.95,47.75,48.95,0.7,1746.0
