日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
100/09/01,5707194.0,191936218,33.6,34.25,32.95,32.95,-0.25,2504.0
100/09/02,3929400.0,131271837,33.2,33.9,32.65,33.6,0.65,2061.0
100/09/05,8648298.0,296804404,32.9,34.9,32.5,34.1,0.5,4179.0
100/09/06,5102878.0,168758012,34.1,34.5,31.85,32.05,-2.05,2630.0
100/09/07,2955500.0,97694699,33.2,33.4,32.75,32.9,0.85,1434.0
100/09/08,6036526.0,205378859,33.5,34.4,33.4,34.15,1.25,2614.0
100/09/09,7910369.0,276176399,34.0,35.9,33.6,35.1,0.95,3974.0
100/09/13,3943342.0,132777602,34.1,34.5,32.8,32.9,-2.2,2210.0
100/09/14,5732096.0,182147326,33.4,33.6,30.6,30.6,-2.3,2857.0
100/09/15,3322280.0,105735994,31.85,32.3,31.4,31.8,1.2,1676.0
100/09/16,3853064.0,127621792,32.2,33.6,32.0,33.55,1.75,2014.0
100/09/19,1952678.0,64615936,33.75,33.8,32.65,32.65,-0.9,1211.0
100/09/20,2129451.0,69156554,32.5,33.2,31.8,32.95,0.3,1231.0
100/09/21,2319970.0,76412693,33.5,33.5,32.6,32.65,-0.3,1245.0
100/09/22,2347051.0,74750108,32.45,32.45,31.55,31.55,-1.1,1181.0
100/09/23,6185201.0,186563331,29.65,31.0,29.6,31.0,-0.55,2088.0
100/09/26,6653444.0,199292705,30.7,31.5,29.0,29.75,-1.25,2336.0
100/09/27,7107850.0,213300130,30.65,30.8,28.9,30.6,0.85,2825.0
100/09/28,5318906.0,157749386,30.55,30.55,29.05,29.75,-0.85,2228.0
100/09/29,8147834.0,244857099,29.3,30.6,28.9,30.6,0.85,3180.0
100/09/30,3686022.0,112008262,30.5,30.9,29.95,30.3,-0.3,1670.0
