日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
100/03/01,3442701.0,153981883,45.0,45.45,44.0,44.0,-0.65,1833.0
100/03/02,3826365.0,170248063,43.7,45.3,43.3,44.1,0.1,1933.0
100/03/03,2319489.0,101565889,44.1,44.5,43.5,43.65,-0.45,1339.0
100/03/04,1524299.0,66686805,44.25,44.3,43.5,43.5,-0.15,752.0
100/03/07,1370118.0,59393547,43.35,43.85,43.0,43.2,-0.3,704.0
100/03/08,4987627.0,221697036,43.5,45.1,43.5,44.9,1.7,2498.0
100/03/09,12065439.0,565138720,45.5,47.65,45.05,47.3,2.4,5690.0
100/03/10,14412151.0,696646199,47.7,49.35,47.45,49.0,1.7,5769.0
100/03/11,9964059.0,486118238,48.5,49.55,47.6,48.2,-0.8,4573.0
100/03/14,4265200.0,200075738,48.2,48.2,45.8,47.0,-1.2,1882.0
100/03/15,4470273.0,204445085,47.1,47.45,44.2,45.0,-2.0,2051.0
100/03/16,5027280.0,236312330,46.5,48.0,45.8,47.8,2.8,2607.0
100/03/17,11647812.0,578022127,46.8,50.8,46.8,50.0,2.2,5065.0
100/03/18,6171057.0,309608693,50.8,51.5,49.3,49.3,-0.7,3105.0
100/03/21,2998595.0,147851821,49.3,50.2,48.7,48.7,-0.6,1655.0
100/03/22,5242301.0,256690358,48.7,49.9,48.3,48.3,-0.4,2451.0
100/03/23,4842249.0,238346947,48.3,49.8,48.3,49.8,1.5,2087.0
100/03/24,3361685.0,167686035,50.4,50.5,49.55,49.55,-0.25,1481.0
100/03/25,4881523.0,235680504,49.55,49.85,47.65,47.65,-1.9,2479.0
100/03/28,3083702.0,149793608,47.7,49.15,47.7,48.45,0.8,1646.0
100/03/29,1592801.0,77102736,48.6,49.0,48.15,48.3,-0.15,691.0
100/03/30,1828521.0,87833671,48.2,48.55,47.8,47.8,-0.5,853.0
100/03/31,1617765.0,77372110,47.5,48.4,47.35,47.8,0.0,831.0
