日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
105/02/01,277673.0,5703477,20.6,20.6,20.4,20.6,0.05,87.0
105/02/02,207812.0,4262556,20.55,20.55,20.4,20.55,-0.05,112.0
105/02/03,107567.0,2206306,20.5,20.55,20.4,20.5,-0.05,73.0
105/02/15,254265.0,5275195,20.75,20.8,20.7,20.75,0.25,135.0
105/02/16,416066.0,8723070,20.75,21.5,20.75,20.85,0.1,206.0
105/02/17,214440.0,4515314,21.0,21.15,20.85,21.05,0.2,131.0
105/02/18,104031.0,2196951,21.05,21.2,21.05,21.15,0.1,89.0
105/02/19,620872.0,12918329,21.1,21.1,20.7,20.85,-0.3,200.0
105/02/22,166884.0,3482772,20.75,21.0,20.75,20.85,0.0,94.0
105/02/23,125514.0,2633266,20.9,21.1,20.9,21.0,0.15,73.0
105/02/24,81165.0,1706821,21.0,21.15,21.0,21.05,0.05,68.0
105/02/25,63464.0,1338844,21.05,21.2,21.0,21.1,0.05,54.0
105/02/26,312357.0,6537759,21.2,21.2,20.8,20.9,-0.2,120.0
