日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
112/01/03,379908.0,8374501,22.05,22.25,21.9,22.2,0.0,256.0
112/01/04,232931.0,5185701,22.2,22.3,22.1,22.3,0.1,154.0
112/01/05,170506.0,3807895,22.35,22.4,22.3,22.35,0.05,155.0
112/01/06,177857.0,3958318,22.35,22.35,22.2,22.35,0.0,154.0
112/01/09,234109.0,5240390,22.4,22.45,22.35,22.4,0.05,160.0
112/01/10,155815.0,3487362,22.5,22.5,22.3,22.4,0.0,123.0
112/01/11,2758833.0,63752892,22.7,23.3,22.7,23.25,0.85,1330.0
112/01/12,504348.0,11684888,23.25,23.25,23.1,23.2,-0.05,423.0
112/01/13,509485.0,11735218,23.2,23.25,22.95,22.95,-0.25,463.0
112/01/16,518769.0,12015090,23.15,23.25,23.05,23.25,0.3,321.0
112/01/17,604133.0,14070273,23.3,23.4,23.15,23.2,-0.05,415.0
112/01/30,844355.0,19778724,23.25,23.55,23.25,23.4,0.2,402.0
112/01/31,835432.0,19696655,23.5,23.75,23.5,23.6,0.2,464.0
