日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
112/05/02,4368634.0,124301119,28.6,28.8,28.05,28.75,0.45,2636.0
112/05/03,15427752.0,458597306,29.75,30.4,29.1,29.65,0.9,7900.0
112/05/04,4741093.0,138868233,29.3,29.65,29.0,29.6,-0.05,2751.0
112/05/05,4905443.0,146159754,29.75,30.3,29.5,29.65,0.05,2375.0
112/05/08,3569654.0,106342081,30.0,30.15,29.3,29.85,0.2,1756.0
112/05/09,3301561.0,98763353,29.95,30.25,29.5,29.9,0.05,1760.0
112/05/10,2481343.0,74576225,29.95,30.25,29.85,30.15,0.25,1431.0
112/05/11,4293143.0,126483459,29.8,30.0,28.9,29.7,-0.45,2253.0
112/05/12,1949600.0,57981673,29.7,29.95,29.3,29.85,0.15,986.0
112/05/15,4732750.0,136726805,29.85,29.9,28.4,28.55,-1.3,2318.0
112/05/16,7616914.0,209341284,28.0,28.0,27.05,27.6,-0.95,4052.0
112/05/17,3758675.0,102885011,27.35,27.6,27.2,27.3,-0.3,2326.0
112/05/18,2131993.0,58779183,27.5,27.75,27.4,27.6,0.3,1218.0
112/05/19,2517939.0,68570775,27.65,27.65,27.05,27.25,-0.35,1644.0
112/05/22,1911051.0,52863571,27.3,27.85,27.25,27.85,0.6,1381.0
112/05/23,1617639.0,45131054,27.9,28.05,27.65,27.9,0.05,938.0
112/05/24,1911772.0,53701841,28.0,28.45,27.7,28.3,0.4,1122.0
112/05/25,1364891.0,38288310,28.05,28.3,27.9,27.9,-0.4,1160.0
112/05/26,1093360.0,30466743,27.9,28.0,27.75,27.8,-0.1,650.0
112/05/29,1244458.0,34704281,27.85,28.15,27.75,27.85,0.05,660.0
112/05/30,1282331.0,35540740,27.85,27.9,27.6,27.6,-0.25,813.0
112/05/31,931600.0,25778199,27.6,27.85,27.5,27.65,0.05,606.0
